perturbation,text_id,крупный,мелкий,средний
add_typos,coling::54bd7a63-4df1-4ef1-979a-2ae688d3c276,10.89,-2.61,13.58
add_typos,coling::564547e8-c996-4ee6-8beb-abfe80624a51,-2.29,3.13,3.16
add_typos,coling::56d83b20-4592-4ff6-b3ab-c3299c657735,-12.33,27.51,-6.43
add_typos,coling::5895f991-9d37-49fe-9f39-eeff324a797c,1.92,11.82,0.48
add_typos,coling::59aec439-babf-4d21-b03b-4f331a96f0bf,6.73,11.0,8.83
add_typos,coling::5e64f27a-ba00-4d66-8985-34fc48e8302f,3.9,12.3,2.11
add_typos,coling::5fe97409-ffd6-4931-b20b-8449a9edaab3,9.78,17.43,14.3
add_typos,coling::60c879b9-6ebb-4551-8f22-52c6a144770b,-6.98,12.44,-5.21
add_typos,coling::60e5cc06-240c-4ed3-80bd-353d0ba88cb2,12.47,-0.04,9.05
add_typos,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,7.65,3.0,-2.6
add_typos,coling::6670f84e-b3ea-4cdf-98af-e79e2579d9b7,10.34,18.72,15.71
add_typos,coling::669f87a1-c0ae-4677-a33d-a44341fab6e4,-11.07,8.01,-4.57
add_typos,coling::6b54ef51-f42e-4ac2-840e-6b536faab7cf,-8.29,4.51,0.42
add_typos,coling::6c998ea5-d795-44ca-8a25-22424b17cd7f,16.55,-3.25,17.85
add_typos,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,-1.56,2.18,9.45
add_typos,coling::6ea6d618-d59e-455d-a265-490e14187344,1.28,9.04,15.4
add_typos,coling::6ec72689-8b99-420d-9182-0a2fa5a40cbc,1.68,-1.83,5.78
add_typos,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,-5.6,2.33,-0.73
add_typos,coling::7426cf8e-20e5-4e81-bfbb-380b1547f405,-3.63,-6.26,0.12
add_typos,coling::745b25d5-34c6-4c43-a690-6414f20591ce,-4.82,11.53,5.59
add_typos,coling::76136b55-6fc5-43fa-b998-384c79a14fe7,4.89,-5.6,9.34
add_typos,coling::772c8684-83a7-4b50-8a32-d059bec2d49f,2.72,13.11,6.48
add_typos,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,-11.39,5.83,-7.85
add_typos,coling::78c59284-8d42-44bc-9994-350a50f2de49,4.29,1.96,5.45
add_typos,coling::794e6ae3-4244-4f1a-902e-9f1eb5845396,3.43,7.55,7.08
add_typos,coling::79eb7194-07a0-4dd2-a0b2-7911976fc4b5,19.25,20.94,11.6
add_typos,coling::7a09dbe7-814b-4d82-b5b3-a15b926a87fa,3.9,-1.33,0.85
add_typos,coling::7a28bc6c-3b1e-4ac2-a169-10374ef5da58,-8.53,-4.47,-0.14
add_typos,coling::7b1cbc13-ed47-4ccb-81a7-d64aa32c73e5,-5.63,-2.24,8.65
add_typos,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,3.08,7.31,-2.63
add_typos,coling::817b2dbf-699e-4bec-825a-2bbdf59831d4,8.7,1.9,7.45
add_typos,coling::8986a229-067f-4f9d-8d01-514889d3d128,-0.35,17.9,9.17
add_typos,coling::8c3cf713-de3f-4e3d-9e94-ba8bcf48962d,-1.79,25.68,7.45
add_typos,coling::8d68dd4d-1de2-4490-8a68-ccd52f7f2c5f,-8.92,-5.96,4.96
add_typos,coling::8df379b4-a387-496d-947d-b224f86ba11c,-11.5,13.25,-3.7
add_typos,coling::8e0f7cff-07ca-48c6-b381-34b577d189e0,1.88,7.73,1.99
add_typos,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,-6.83,5.31,8.35
add_typos,coling::9600c031-1ba2-4882-9aa0-8cb6b07d966a,-1.62,-11.82,-6.73
add_typos,coling::97ce3bac-5618-4fcb-8600-bcf08ed8dc09,8.89,7.29,8.33
add_typos,coling::9be05dd7-05a8-4b0e-a617-ae611f4d915d,-5.65,0.89,-4.01
add_typos,coling::9e189795-5152-41d4-9713-20ef5189d721,-2.26,1.51,-0.61
add_typos,coling::a098aa01-9d81-40a6-8321-ca3d4a8803ee,-8.39,9.57,0.55
add_typos,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,-4.05,12.4,6.12
add_typos,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,-9.35,6.85,-1.09
add_typos,coling::a2ab68ca-fbd4-4698-8f7c-6b33ea5e9aa2,10.06,12.86,6.3
add_typos,coling::a31907c5-c035-4dca-ba29-cb4c6fe3b03f,4.69,16.21,9.72
add_typos,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,-5.25,12.55,5.69
add_typos,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,0.78,-0.27,1.69
add_typos,coling::aa7ddd1b-2f96-496d-ba44-143371216bbe,-7.05,-2.04,-0.81
add_typos,coling::ab8e7c37-fe1e-4b22-8440-e3a25a67f527,0.32,-1.61,-1.84
add_typos,coling::ae050f0f-463e-4780-8638-108ef778c14e,10.77,-2.37,11.42
add_typos,coling::b1217276-7bc0-4410-b466-8118c7036ee5,1.54,12.51,5.82
add_typos,coling::b21c6524-7e1a-4589-933c-d0152005962d,-18.46,-5.06,-10.36
add_typos,coling::b27b582c-94a8-4076-8b94-e286cb9f2ca1,-2.65,50.77,2.75
add_typos,coling::b535c4fe-fe84-4ce7-af76-446c58fe22a2,-1.22,-1.11,8.49
add_typos,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,6.35,8.89,3.82
add_typos,coling::b53fdf6a-f822-4baa-8af9-8f0d42fe78ea,17.4,4.98,10.83
add_typos,coling::bb048a1e-39f8-4c80-9db0-70176b1cc508,16.84,17.1,11.34
add_typos,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,-10.31,9.78,-2.93
add_typos,coling::be76162e-6297-4c2c-be8b-8be691cc5a5e,-4.16,8.64,4.23
add_typos,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,-10.07,1.21,-1.54
add_typos,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,-6.29,-2.82,-6.32
add_typos,coling::c7e45e24-dc16-40b2-9030-8200e20e46f4,2.46,15.67,5.33
add_typos,coling::c986a4de-fede-44ef-b275-ef7634245f1b,7.83,7.43,12.6
add_typos,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,8.46,12.72,9.39
add_typos,coling::ce094fc2-a215-4a99-a6f1-dc2a198dfd49,-3.96,-0.42,2.08
add_typos,coling::d2400f57-c1e4-49a6-aaa9-1c92f1814051,-7.35,11.2,5.41
add_typos,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,-6.47,11.85,0.4
add_typos,coling::d9b96a87-ee9b-46e9-995f-edfccd85de77,12.57,-4.2,5.22
add_typos,coling::da2d8730-7c13-4b32-befb-c2bbe666088c,1.78,13.09,-2.4
add_typos,coling::dc12cc52-6173-4721-b8be-42699b3cf392,0.6,5.25,2.23
add_typos,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,-9.68,5.24,-8.53
add_typos,coling::df393828-70be-448f-bbdb-11367e15a5fb,1.3,-0.24,6.89
add_typos,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,-1.93,8.72,-3.61
add_typos,coling::ef4cca12-c45c-4b1b-9c67-8db766ad0259,-5.63,0.47,7.68
add_typos,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,-9.19,0.4,-0.64
add_typos,coling::f05692cf-092b-40e0-9f4a-d3f7ccd65bf8,-8.14,10.66,3.77
add_typos,coling::f249dac3-f3a2-4db9-9758-e18c9f8ff33e,-2.06,2.81,9.34
add_typos,coling::f2d66835-0de6-4a50-b3da-a170f0608965,3.48,7.9,5.2
add_typos,coling::f3328e08-1b91-430d-bea9-e5b836b0102f,-6.53,5.22,3.2
add_typos,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,-5.87,17.51,10.52
add_typos,coling::f4f3b137-0da5-4cc5-a8e0-08f5a2849b41,6.0,-14.91,-1.34
add_typos,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,-4.71,-2.18,-0.13
burst_alternate,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,5.78,3.56,7.02
burst_alternate,coling::0303abd4-4ede-45e6-94d9-7e4d99699a27,-2.7,1.59,3.27
burst_alternate,coling::040c1d28-4583-4101-87e6-0631f517d0b5,-4.13,-11.09,-7.33
burst_alternate,coling::049da962-b4ab-4271-80d7-6c08dd7157b9,-7.35,7.75,-1.45
burst_alternate,coling::07106895-c293-4117-be28-f75985334b33,-5.21,-5.15,-7.15
burst_alternate,coling::0a6f4d1d-1792-4bfc-a4cf-9fcf063648e1,-2.17,4.1,-3.19
burst_alternate,coling::0b4651e6-8f56-467b-81ae-810fa7819810,-0.32,9.6,-0.1
burst_alternate,coling::0c653e8b-8157-47f3-bdaa-142023fb5739,-4.46,-8.41,-2.97
burst_alternate,coling::108b67b9-1113-4b28-81da-e218ced4ceb9,8.63,15.01,0.76
burst_alternate,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,2.62,10.11,-1.93
burst_alternate,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,3.21,7.92,-0.4
burst_alternate,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,4.91,0.84,5.68
burst_alternate,coling::1c1fb589-36fc-45ac-bccc-1e9cced6c731,2.86,2.29,3.12
burst_alternate,coling::1d5a005f-1162-4f21-a546-b8229951a6c2,-4.91,9.51,-1.23
burst_alternate,coling::1eb3e11f-345c-4e21-9971-65b1c025ebf0,-4.4,4.59,-9.03
burst_alternate,coling::1eb5e451-a672-4645-8dea-c413ad11c953,-1.94,-4.78,0.44
burst_alternate,coling::203e204e-a867-4d1d-97e8-bdd789e6fc2b,15.1,9.26,1.39
burst_alternate,coling::22aa3208-6e8c-4005-9386-819f202c1c74,5.37,20.96,4.44
burst_alternate,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,13.13,10.58,1.29
burst_alternate,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,-2.35,1.4,-1.45
burst_alternate,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,-7.8,5.34,-4.7
burst_alternate,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,-0.92,-1.8,1.2
burst_alternate,coling::31049c2c-a6a8-44a9-acaa-b8e3b1237658,13.69,1.33,2.71
burst_alternate,coling::32e519e5-5c7c-4bcb-a0ea-bfeb2b47c9d8,15.78,-12.95,3.97
burst_alternate,coling::33c5609d-3402-4e52-abb9-f74944f2418e,-6.64,-0.01,-5.1
burst_alternate,coling::365ba259-c2eb-480e-84d9-eab251a43b47,-2.11,13.02,-3.98
burst_alternate,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,6.71,1.1,2.06
burst_alternate,coling::3acbf3b4-cdc2-42b4-9b2c-839dd8bb95f5,2.87,9.61,0.32
burst_alternate,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,5.48,7.81,-2.31
burst_alternate,coling::3dd39352-d471-4ab9-bd50-b7345fc1d97c,-3.21,-0.8,-4.59
burst_alternate,coling::4622a5f2-c96d-4ea1-9629-b734e9768fd2,2.95,8.56,1.51
burst_alternate,coling::46555368-c6ff-46dc-88fc-bf38c422299b,1.45,5.81,0.58
burst_alternate,coling::4979d6d3-5de1-40a4-9a75-cfd7fc6085a9,-2.78,35.09,-3.18
burst_alternate,coling::49a2d576-81e8-4b16-889d-beb4a986f322,6.06,4.39,2.65
burst_alternate,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,-8.96,1.43,-1.0
burst_alternate,coling::4e7728dc-010d-47cb-95f2-16525a713ce3,-5.94,18.22,8.83
burst_alternate,coling::5293d27b-2991-4ca1-93ab-e336d0ebeefc,-0.03,19.3,-2.75
burst_alternate,coling::54bd7a63-4df1-4ef1-979a-2ae688d3c276,0.08,4.6,0.8
burst_alternate,coling::564547e8-c996-4ee6-8beb-abfe80624a51,5.5,14.83,1.74
burst_alternate,coling::56d83b20-4592-4ff6-b3ab-c3299c657735,12.78,10.01,3.91
burst_alternate,coling::5895f991-9d37-49fe-9f39-eeff324a797c,-0.49,-1.07,-6.44
burst_alternate,coling::59aec439-babf-4d21-b03b-4f331a96f0bf,3.58,15.0,8.05
burst_alternate,coling::5e64f27a-ba00-4d66-8985-34fc48e8302f,15.88,15.15,3.16
burst_alternate,coling::5fe97409-ffd6-4931-b20b-8449a9edaab3,8.74,12.71,6.93
burst_alternate,coling::60c879b9-6ebb-4551-8f22-52c6a144770b,4.67,1.73,4.43
burst_alternate,coling::60e5cc06-240c-4ed3-80bd-353d0ba88cb2,9.98,1.24,-0.33
burst_alternate,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,9.79,3.74,2.11
burst_alternate,coling::6670f84e-b3ea-4cdf-98af-e79e2579d9b7,6.05,1.82,12.81
burst_alternate,coling::669f87a1-c0ae-4677-a33d-a44341fab6e4,0.03,5.13,2.75
burst_alternate,coling::6b54ef51-f42e-4ac2-840e-6b536faab7cf,5.24,17.86,-9.52
burst_alternate,coling::6c998ea5-d795-44ca-8a25-22424b17cd7f,4.22,10.08,-0.38
burst_alternate,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,-1.71,5.7,-1.86
burst_alternate,coling::6ea6d618-d59e-455d-a265-490e14187344,21.13,8.13,4.86
burst_alternate,coling::6ec72689-8b99-420d-9182-0a2fa5a40cbc,-0.39,-15.32,0.56
burst_alternate,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,5.56,5.61,2.83
burst_alternate,coling::7426cf8e-20e5-4e81-bfbb-380b1547f405,-0.15,1.63,-1.02
burst_alternate,coling::745b25d5-34c6-4c43-a690-6414f20591ce,-7.42,2.03,-3.0
burst_alternate,coling::76136b55-6fc5-43fa-b998-384c79a14fe7,4.16,3.62,2.76
burst_alternate,coling::772c8684-83a7-4b50-8a32-d059bec2d49f,0.11,11.98,1.61
burst_alternate,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,-4.6,-9.14,-0.91
burst_alternate,coling::78c59284-8d42-44bc-9994-350a50f2de49,6.01,5.91,5.12
burst_alternate,coling::794e6ae3-4244-4f1a-902e-9f1eb5845396,2.63,1.27,-0.62
burst_alternate,coling::79eb7194-07a0-4dd2-a0b2-7911976fc4b5,-3.8,-6.49,3.49
burst_alternate,coling::7a09dbe7-814b-4d82-b5b3-a15b926a87fa,4.25,-2.68,-1.14
burst_alternate,coling::7a28bc6c-3b1e-4ac2-a169-10374ef5da58,5.2,2.76,4.63
burst_alternate,coling::7b1cbc13-ed47-4ccb-81a7-d64aa32c73e5,-3.24,6.87,-2.12
burst_alternate,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,25.17,13.29,11.67
burst_alternate,coling::817b2dbf-699e-4bec-825a-2bbdf59831d4,0.76,8.61,-1.35
burst_alternate,coling::8986a229-067f-4f9d-8d01-514889d3d128,4.38,11.71,2.19
burst_alternate,coling::8c3cf713-de3f-4e3d-9e94-ba8bcf48962d,1.49,23.31,3.75
burst_alternate,coling::8d68dd4d-1de2-4490-8a68-ccd52f7f2c5f,2.89,0.11,-1.7
burst_alternate,coling::8df379b4-a387-496d-947d-b224f86ba11c,4.23,29.48,3.09
burst_alternate,coling::8e0f7cff-07ca-48c6-b381-34b577d189e0,7.04,-4.94,3.71
burst_alternate,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,-0.88,2.14,-0.01
burst_alternate,coling::9600c031-1ba2-4882-9aa0-8cb6b07d966a,22.7,10.15,13.55
burst_alternate,coling::97ce3bac-5618-4fcb-8600-bcf08ed8dc09,12.23,4.89,8.49
burst_alternate,coling::9be05dd7-05a8-4b0e-a617-ae611f4d915d,4.66,4.41,-2.3
burst_alternate,coling::9e189795-5152-41d4-9713-20ef5189d721,12.91,7.32,2.09
burst_alternate,coling::a098aa01-9d81-40a6-8321-ca3d4a8803ee,3.22,21.0,6.31
burst_alternate,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,-1.48,1.97,3.81
burst_alternate,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,2.48,-3.04,5.16
burst_alternate,coling::a2ab68ca-fbd4-4698-8f7c-6b33ea5e9aa2,9.03,-0.24,3.11
burst_alternate,coling::a31907c5-c035-4dca-ba29-cb4c6fe3b03f,11.71,11.83,7.85
burst_alternate,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,-0.26,0.83,-0.8
burst_alternate,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,-0.13,0.63,-2.08
burst_alternate,coling::aa7ddd1b-2f96-496d-ba44-143371216bbe,15.88,0.5,0.66
burst_alternate,coling::ab8e7c37-fe1e-4b22-8440-e3a25a67f527,-12.89,-0.54,-6.92
burst_alternate,coling::ae050f0f-463e-4780-8638-108ef778c14e,15.32,1.92,13.89
burst_alternate,coling::b1217276-7bc0-4410-b466-8118c7036ee5,14.09,5.97,14.28
burst_alternate,coling::b21c6524-7e1a-4589-933c-d0152005962d,-13.86,-6.08,-9.51
burst_alternate,coling::b27b582c-94a8-4076-8b94-e286cb9f2ca1,17.85,23.42,2.56
burst_alternate,coling::b535c4fe-fe84-4ce7-af76-446c58fe22a2,2.88,0.07,12.22
burst_alternate,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,3.57,1.7,-2.15
burst_alternate,coling::b53fdf6a-f822-4baa-8af9-8f0d42fe78ea,16.8,20.7,9.44
burst_alternate,coling::bb048a1e-39f8-4c80-9db0-70176b1cc508,17.2,19.38,14.89
burst_alternate,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,-0.79,17.27,-2.64
burst_alternate,coling::be76162e-6297-4c2c-be8b-8be691cc5a5e,-4.08,0.9,-2.02
burst_alternate,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,-10.48,-5.82,-3.31
burst_alternate,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,-2.05,1.36,-5.62
burst_alternate,coling::c7e45e24-dc16-40b2-9030-8200e20e46f4,12.75,2.66,4.34
burst_alternate,coling::c986a4de-fede-44ef-b275-ef7634245f1b,9.31,-3.2,4.27
burst_alternate,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,11.37,5.14,5.17
burst_alternate,coling::ce094fc2-a215-4a99-a6f1-dc2a198dfd49,-3.0,-1.96,-4.84
burst_alternate,coling::d2400f57-c1e4-49a6-aaa9-1c92f1814051,-9.29,13.87,-1.63
burst_alternate,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,-2.14,13.78,-8.94
burst_alternate,coling::d9b96a87-ee9b-46e9-995f-edfccd85de77,5.37,1.54,-0.02
burst_alternate,coling::da2d8730-7c13-4b32-befb-c2bbe666088c,20.61,20.83,0.5
burst_alternate,coling::dc12cc52-6173-4721-b8be-42699b3cf392,3.59,-1.52,-1.92
burst_alternate,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,12.84,7.07,5.17
burst_alternate,coling::df393828-70be-448f-bbdb-11367e15a5fb,18.84,6.76,11.46
burst_alternate,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,4.18,15.31,0.79
burst_alternate,coling::ef4cca12-c45c-4b1b-9c67-8db766ad0259,1.07,19.16,2.08
burst_alternate,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,0.07,2.1,0.52
burst_alternate,coling::f05692cf-092b-40e0-9f4a-d3f7ccd65bf8,17.11,25.11,13.43
burst_alternate,coling::f249dac3-f3a2-4db9-9758-e18c9f8ff33e,6.45,5.75,0.23
burst_alternate,coling::f2d66835-0de6-4a50-b3da-a170f0608965,6.95,11.24,2.08
burst_alternate,coling::f3328e08-1b91-430d-bea9-e5b836b0102f,-10.82,-11.06,-2.78
burst_alternate,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,-16.1,28.36,-7.6
burst_alternate,coling::f4f3b137-0da5-4cc5-a8e0-08f5a2849b41,10.58,-1.59,0.95
burst_alternate,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,7.15,2.87,-5.98
burst_flatten,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,2.67,1.96,4.89
burst_flatten,coling::0303abd4-4ede-45e6-94d9-7e4d99699a27,-0.19,2.82,3.39
burst_flatten,coling::040c1d28-4583-4101-87e6-0631f517d0b5,-2.14,-8.07,-3.32
burst_flatten,coling::049da962-b4ab-4271-80d7-6c08dd7157b9,-0.79,8.8,2.37
burst_flatten,coling::07106895-c293-4117-be28-f75985334b33,-6.13,-10.12,-9.57
burst_flatten,coling::0a6f4d1d-1792-4bfc-a4cf-9fcf063648e1,-6.82,2.37,-5.76
burst_flatten,coling::0b4651e6-8f56-467b-81ae-810fa7819810,-4.21,12.58,-1.89
burst_flatten,coling::0c653e8b-8157-47f3-bdaa-142023fb5739,1.9,7.21,0.61
burst_flatten,coling::108b67b9-1113-4b28-81da-e218ced4ceb9,14.6,11.22,1.48
burst_flatten,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,5.64,5.97,-1.44
burst_flatten,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,3.38,4.54,-1.97
burst_flatten,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,3.84,12.32,3.35
burst_flatten,coling::1c1fb589-36fc-45ac-bccc-1e9cced6c731,6.16,6.27,4.9
burst_flatten,coling::1d5a005f-1162-4f21-a546-b8229951a6c2,-7.53,16.04,-4.18
burst_flatten,coling::1eb3e11f-345c-4e21-9971-65b1c025ebf0,1.63,8.37,-1.31
burst_flatten,coling::1eb5e451-a672-4645-8dea-c413ad11c953,0.52,-3.7,-5.55
burst_flatten,coling::203e204e-a867-4d1d-97e8-bdd789e6fc2b,10.99,-3.94,3.55
burst_flatten,coling::22aa3208-6e8c-4005-9386-819f202c1c74,7.25,19.06,3.1
burst_flatten,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,7.22,9.41,0.06
burst_flatten,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,-1.19,1.97,-0.46
burst_flatten,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,-2.05,13.48,5.7
burst_flatten,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,-1.5,-7.55,1.44
burst_flatten,coling::31049c2c-a6a8-44a9-acaa-b8e3b1237658,9.41,0.18,1.11
burst_flatten,coling::32e519e5-5c7c-4bcb-a0ea-bfeb2b47c9d8,26.51,2.59,15.21
burst_flatten,coling::33c5609d-3402-4e52-abb9-f74944f2418e,-3.48,3.68,-4.42
burst_flatten,coling::365ba259-c2eb-480e-84d9-eab251a43b47,-4.54,2.77,-0.12
burst_flatten,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,4.73,3.61,1.6
burst_flatten,coling::3acbf3b4-cdc2-42b4-9b2c-839dd8bb95f5,1.72,12.13,1.64
burst_flatten,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,-0.11,2.97,-3.47
burst_flatten,coling::3dd39352-d471-4ab9-bd50-b7345fc1d97c,-4.63,0.67,-4.02
burst_flatten,coling::4622a5f2-c96d-4ea1-9629-b734e9768fd2,2.55,14.18,2.22
burst_flatten,coling::46555368-c6ff-46dc-88fc-bf38c422299b,3.9,13.96,0.72
burst_flatten,coling::4979d6d3-5de1-40a4-9a75-cfd7fc6085a9,-4.19,26.0,-0.81
burst_flatten,coling::49a2d576-81e8-4b16-889d-beb4a986f322,7.93,7.14,2.45
burst_flatten,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,4.83,11.46,5.75
burst_flatten,coling::4e7728dc-010d-47cb-95f2-16525a713ce3,-3.58,8.62,6.51
burst_flatten,coling::5293d27b-2991-4ca1-93ab-e336d0ebeefc,4.4,24.62,-2.22
burst_flatten,coling::54bd7a63-4df1-4ef1-979a-2ae688d3c276,-1.49,-1.43,-1.15
burst_flatten,coling::564547e8-c996-4ee6-8beb-abfe80624a51,-0.12,11.98,2.67
burst_flatten,coling::56d83b20-4592-4ff6-b3ab-c3299c657735,6.5,11.32,1.54
burst_flatten,coling::5895f991-9d37-49fe-9f39-eeff324a797c,3.21,4.84,-5.16
burst_flatten,coling::59aec439-babf-4d21-b03b-4f331a96f0bf,5.25,16.69,7.47
burst_flatten,coling::5e64f27a-ba00-4d66-8985-34fc48e8302f,8.51,19.74,-0.31
burst_flatten,coling::5fe97409-ffd6-4931-b20b-8449a9edaab3,1.82,11.85,0.55
burst_flatten,coling::60c879b9-6ebb-4551-8f22-52c6a144770b,-4.12,-2.91,-4.79
burst_flatten,coling::60e5cc06-240c-4ed3-80bd-353d0ba88cb2,17.44,3.05,5.95
burst_flatten,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,7.89,2.09,2.62
burst_flatten,coling::6670f84e-b3ea-4cdf-98af-e79e2579d9b7,-1.06,0.63,-0.3
burst_flatten,coling::669f87a1-c0ae-4677-a33d-a44341fab6e4,-4.04,6.97,8.68
burst_flatten,coling::6b54ef51-f42e-4ac2-840e-6b536faab7cf,-2.44,2.3,-3.17
burst_flatten,coling::6c998ea5-d795-44ca-8a25-22424b17cd7f,10.56,16.84,2.18
burst_flatten,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,6.5,3.65,0.6
burst_flatten,coling::6ea6d618-d59e-455d-a265-490e14187344,20.66,10.58,3.76
burst_flatten,coling::6ec72689-8b99-420d-9182-0a2fa5a40cbc,-2.97,-9.48,2.23
burst_flatten,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,4.76,4.61,3.12
burst_flatten,coling::7426cf8e-20e5-4e81-bfbb-380b1547f405,-1.7,3.92,-1.67
burst_flatten,coling::745b25d5-34c6-4c43-a690-6414f20591ce,-8.5,0.23,-5.15
burst_flatten,coling::76136b55-6fc5-43fa-b998-384c79a14fe7,9.22,6.12,4.44
burst_flatten,coling::772c8684-83a7-4b50-8a32-d059bec2d49f,-0.43,18.64,1.73
burst_flatten,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,-3.47,-6.83,-1.11
burst_flatten,coling::78c59284-8d42-44bc-9994-350a50f2de49,-0.86,2.48,-1.7
burst_flatten,coling::794e6ae3-4244-4f1a-902e-9f1eb5845396,0.53,-0.92,-1.55
burst_flatten,coling::79eb7194-07a0-4dd2-a0b2-7911976fc4b5,-6.19,-8.79,4.64
burst_flatten,coling::7a09dbe7-814b-4d82-b5b3-a15b926a87fa,16.41,2.36,-0.64
burst_flatten,coling::7a28bc6c-3b1e-4ac2-a169-10374ef5da58,5.07,7.53,9.66
burst_flatten,coling::7b1cbc13-ed47-4ccb-81a7-d64aa32c73e5,-2.95,5.63,-2.09
burst_flatten,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,23.8,20.19,14.1
burst_flatten,coling::817b2dbf-699e-4bec-825a-2bbdf59831d4,-9.87,6.22,-2.75
burst_flatten,coling::8986a229-067f-4f9d-8d01-514889d3d128,4.03,19.52,-1.6
burst_flatten,coling::8c3cf713-de3f-4e3d-9e94-ba8bcf48962d,-0.57,21.25,2.38
burst_flatten,coling::8d68dd4d-1de2-4490-8a68-ccd52f7f2c5f,-0.77,0.99,-1.2
burst_flatten,coling::8df379b4-a387-496d-947d-b224f86ba11c,-3.94,25.1,-0.27
burst_flatten,coling::8e0f7cff-07ca-48c6-b381-34b577d189e0,2.02,-6.59,3.21
burst_flatten,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,0.97,4.25,-0.58
burst_flatten,coling::9600c031-1ba2-4882-9aa0-8cb6b07d966a,19.91,21.05,11.16
burst_flatten,coling::97ce3bac-5618-4fcb-8600-bcf08ed8dc09,14.73,8.73,10.24
burst_flatten,coling::9be05dd7-05a8-4b0e-a617-ae611f4d915d,1.27,3.59,-4.37
burst_flatten,coling::9e189795-5152-41d4-9713-20ef5189d721,15.98,9.2,2.27
