текст,условие,зерно,типов k>=2,радиус по типам,радиус по токенам,"до ближайшего, прочие",прочие: доля на оси,прочие: смещение,экземпляров маркера,"доля выборки, %",радиус маркера,радиус прочих,"до ближайшего, маркер",до ближайшего центра,зазор маркера,"коротких рёбер маркерных, %",маркер: доля на оси,маркер: смещение
43,маркер каждые 3,2,23,0.32061299007128063,0.3441234836673457,0.6639786561796985,0.0759686678647995,0.6439617052631698,55.0,27.363184079601986,0.3511519152576925,0.3192248571082619,0.35776195409058414,0.8338277760845724,0.8518520730180901,87.5,0.004511702805757523,0.7742917195463991
44,исходный,0,32,0.29394539728913005,0.31954639570422333,0.5088698351664571,0.015446851961314678,0.45764288000156333,,,,,,,,,,
44,исходный,1,43,0.2750875073617368,0.3131038976296678,0.504981756238902,0.017991242930293083,0.4617567143903987,,,,,,,,,,
44,исходный,2,38,0.28178451730693577,0.31353922588615335,0.5149434072710692,0.01610603928565979,0.45486659647793287,,,,,,,,,,
44,маркер каждые 3,0,25,0.3177390185341713,0.35015461448980567,0.5735277503006833,0.026346566155552864,0.5895531183496721,49.0,24.378109452736318,0.3411350894996204,0.31676418224394426,0.31056831989673267,0.8033518489242238,0.7769214228285481,67.5,0.03450949862599373,0.7945866515801354
44,маркер каждые 3,1,29,0.315650125110653,0.3312236434046801,0.5691737251050705,0.02507283352315426,0.5744857007963642,36.0,17.91044776119403,0.32997821056394855,0.31513840777303537,0.3152224144904693,0.7975035198117912,0.7890885204454908,60.0,0.03255635127425194,0.7869735779011071
44,маркер каждые 3,2,31,0.3081258380685153,0.3440919872362984,0.5646791924700687,0.026895852759480476,0.5939796951959305,47.0,23.383084577114428,0.3348888395928768,0.3072337380177033,0.3080689834821633,0.8426383218261265,0.8602202525322452,67.5,0.0318843275308609,0.7958613140916609
45,исходный,0,39,0.24793130177447623,0.2984756890668948,0.421842186624466,0.01015480887144804,0.4778530574230887,,,,,,,,,,
45,исходный,1,34,0.26239272504793826,0.31872014946694427,0.4740785669214292,0.010090120136737823,0.48010454384474754,,,,,,,,,,
45,исходный,2,36,0.26014690351973085,0.30414393576149135,0.4722761912644982,0.008956078439950943,0.47528585630012005,,,,,,,,,,
45,маркер каждые 3,0,25,0.3292046708591866,0.3698369869829165,0.5005631050930455,0.03280138596892357,0.6140293940960957,43.0,21.393034825870647,0.3951507231416375,0.32645691868075116,0.38322200771235293,0.7337994745577241,0.8365939969873514,25.0,0.01828416995704174,0.7536399414571312
45,маркер каждые 3,1,29,0.3175093189806045,0.3782266298079466,0.5162470631238326,0.030435172840952873,0.6245720140918565,51.0,25.37313432835821,0.3903849043441072,0.31490661950333665,0.35449199206132326,0.7290361557995639,0.7172241498701449,45.0,0.018891938030719757,0.7486179351615108
45,маркер каждые 3,2,28,0.3210464948732644,0.3559681879088123,0.5149315050483749,0.03304858133196831,0.612431990608522,40.0,19.900497512437813,0.38314974713539324,0.31874637441911147,0.3656980825129872,0.7351596703783954,0.7897352880987661,30.0,0.020143631845712662,0.739578952518357
46,исходный,0,20,0.31874998228294327,0.35262879924913315,0.5687843397846923,0.013455970212817192,0.5200613320356892,,,,,,,,,,
46,исходный,1,21,0.30155319830220445,0.3403571929387506,0.5717004064227791,0.01278457511216402,0.5111720345249602,,,,,,,,,,
46,исходный,2,19,0.3043542761107325,0.3347078450221008,0.5661183309527277,0.011714966967701912,0.5236100362223258,,,,,,,,,,
46,маркер каждые 3,0,16,0.3351511186152638,0.32725809998321564,0.5952629792107536,0.02482147328555584,0.5737181801885977,40.0,19.900497512437813,0.31110391642757285,0.33675426542777664,0.30963674844482864,0.7486165857126271,0.9882334225505501,62.5,0.024002766236662865,0.7306319429429132
46,маркер каждые 3,1,18,0.33605406952006384,0.3243660423776582,0.5828632533422612,0.02235356718301773,0.569011560741815,48.0,23.88059701492537,0.309327004311213,0.3376262498264668,0.3069418328141121,0.7521167211504979,0.7879734890923848,67.5,0.02405402995646,0.7312306263597136
46,маркер каждые 3,2,16,0.34505162292284913,0.3499161808083551,0.5798466299311072,0.020792726427316666,0.577621205036388,44.0,21.890547263681594,0.29977898703591693,0.3480697986486447,0.2864713488485027,0.7491331634766821,1.012040562399974,62.5,0.024561075493693352,0.7260934066244006
47,исходный,0,32,0.2625901332032814,0.32078816319971964,0.5470282918787481,0.011131418868899345,0.4945758120590416,,,,,,,,,,
47,исходный,1,29,0.27257144899148505,0.31873318133607637,0.5391912095149682,0.009525405243039131,0.4816993357398518,,,,,,,,,,
47,исходный,2,36,0.25862875840000465,0.29468837069985254,0.5349558855798989,0.010295089334249496,0.4858715602473319,,,,,,,,,,
47,маркер каждые 3,0,23,0.2923189489565589,0.3163985595362694,0.6180978697288994,0.0672692209482193,0.5956265735742494,43.0,21.393034825870647,0.3130340912984916,0.2913773515773802,0.30300343687786085,0.7673510220110709,0.981756259264192,87.5,0.015418672002851963,0.6861585606862053
47,маркер каждые 3,1,26,0.2737483291778668,0.32442291644463767,0.5445542800434219,0.06154303997755051,0.580642550772544,37.0,18.407960199004975,0.3009328293065208,0.27266094917272055,0.3095543476176273,0.7248956126401325,0.8405438206695542,55.00000000000001,0.01381263229995966,0.6674079711592601
47,маркер каждые 3,2,25,0.28668456515643015,0.3216223592720325,0.5859187412004664,0.06359271705150604,0.5818538944818391,35.0,17.412935323383085,0.2995505342600429,0.2861484831104463,0.3138309437259831,0.7389177107540666,0.9302097937560032,65.0,0.015125557780265808,0.6654399486292157
48,исходный,0,37,0.2893452949212288,0.34470869332444765,0.5522177401533864,0.020265085622668266,0.5051011620727639,,,,,,,,,,
48,исходный,1,34,0.2770165494613237,0.3296773750913675,0.5473680133713981,0.016408264636993408,0.4696134132067209,,,,,,,,,,
48,исходный,2,30,0.2825469273571628,0.32336686528899394,0.5833115281238344,0.020247245207428932,0.4758397045609492,,,,,,,,,,
48,маркер каждые 3,0,27,0.29933525340316375,0.3030392138528932,0.6143097580149093,0.03237961232662201,0.5892345275899125,38.0,18.90547263681592,0.28964473026707127,0.2997079658314751,0.3129523783923283,0.8611619727852549,1.0040144218410503,72.5,0.02957620471715927,0.7766939781687628
48,маркер каждые 3,1,29,0.34039049925352016,0.33104823767679165,0.6350324287103436,0.030726075172424316,0.5828873444614637,42.0,20.8955223880597,0.29180744952452786,0.3421256081724127,0.3150909605881375,0.8436813077060057,0.9532894126304022,87.5,0.03183916583657265,0.7896491196593957
48,маркер каждые 3,2,29,0.3384315534078263,0.3369420412645636,0.6004820442417861,0.029021387919783592,0.5796294366003655,43.0,21.393034825870647,0.29588381271987274,0.3399511155752533,0.3156714690369208,0.8734672699615029,0.9055048023703595,82.5,0.03333618864417076,0.7977330548711793
49,исходный,0,32,0.2527381054638207,0.2910385343302088,0.5093826600910242,0.02508695423603058,0.446973553242957,,,,,,,,,,
49,исходный,1,23,0.2717586121992999,0.31298467641609234,0.5353372478710463,0.023768208920955658,0.45508270340639384,,,,,,,,,,
49,исходный,2,26,0.27951079550379954,0.31899499473524406,0.5252517535394291,0.023461662232875824,0.4529673542967404,,,,,,,,,,
49,маркер каждые 3,0,23,0.31920786987246036,0.31931511785016553,0.6082749987880209,0.02102023921906948,0.5844163234713089,45.0,22.388059701492537,0.28444996921883714,0.32078777444762513,0.30233518040478524,0.6670006311084961,0.928258193231809,77.5,0.029284251853823662,0.7315463639249278
49,маркер каждые 3,1,23,0.30844247364789856,0.3203882270138782,0.586122229230385,0.01745649054646492,0.5582541751612374,36.0,17.91044776119403,0.28187471638495565,0.30965009897803236,0.30477571583385005,0.6708567640610094,0.8165279894925586,67.5,0.02746935933828354,0.7139557238639048
49,маркер каждые 3,2,25,0.2538605408518338,0.2779392570037732,0.6006780882207661,0.018598737195134163,0.552962930190298,45.0,22.388059701492537,0.2856963802874258,0.2525340475420175,0.2861834585906185,0.6675947254486368,1.1183473145795706,80.0,0.028017107397317886,0.7262013053975295
