токен,класс,в тексте,в выборке,до ближайшего,текст
Ġalso,служ,2,2,0.5550361372484243,98
Ġpants,смысл-редк,1,1,0.69956622731583,98
Ġ',пункт,3,1,0.9012290969782,98
Ġwe,служ,1,1,0.6343452282769079,98
Ġfar,смысл-част,1,1,0.7103666680127524,98
ĠBrazilian,смысл-редк,3,1,0.6870278918229039,98
Ġweek,смысл-част,2,1,0.6232005623999178,98
Ġcentres,смысл-редк,1,1,0.538974492540509,98
ĠCorinth,смысл-редк,7,3,0.39513303615454726,98
Ġthe,служ,20,8,0.42935123492504174,98
Ġafter,служ,2,1,0.8086568515174427,98
000,пункт,2,2,0.3253578859231405,98
Ġforced,смысл-редк,1,1,0.6926048463608786,98
ĠMore,служ,1,1,0.6463056915489179,98
Ġwould,служ,2,1,0.6650661291496667,98
ĠGu,смысл-редк,5,3,0.5567269736976733,98
Ġsigns,смысл-редк,1,1,0.7675647416241149,98
ĠBrazil,смысл-редк,2,1,0.6870278918229039,98
.,пункт,20,9,0.31470764868869994,98
Ġbeen,служ,7,1,0.5828932638374748,98
Ġof,служ,11,6,0.49960888752454363,98
Ġthan,служ,2,2,0.34384644871007897,98
as,подслово,2,2,0.3725923988879736,98
Ġdiagnosed,смысл-редк,3,3,0.35077042979933115,98
ĠPal,смысл-редк,2,1,0.7781659584197801,98
Ġgetting,смысл-част,1,1,0.7151119652267867,98
's,подслово,7,3,0.5731519342102707,98
Ġplayers,смысл-редк,7,3,0.37706611252171035,98
Ġhave,служ,11,3,0.6474414079863793,98
Ġthe,служ,20,8,0.42674106906395765,98
000,пункт,2,2,0.3253578859231405,98
Ġearlier,смысл-редк,1,1,0.7240528930313371,98
Ġis,служ,4,3,0.6152193914637853,98
Ġtwo,смысл-част,3,2,0.4175035657296498,98
ĠC,смысл-част,3,2,0.25211695100197345,98
Ġthan,служ,2,2,0.34384644871007897,98
Ġwhich,служ,2,1,0.7010178345770613,98
ir,подслово,2,1,0.8375175032457449,98
Ġrecover,смысл-редк,1,1,0.6567541145736479,98
adores,подслово,2,1,0.7844728940079957,98
Ġand,служ,9,3,0.501006563108136,98
ĠAr,смысл-редк,2,2,0.39130238599923356,98
Ġwill,служ,3,2,0.6199082494991615,98
Ġ.,пункт,3,1,0.7573616315206415,98
Ġabout,служ,3,2,0.4198399898805611,98
Ġclubs,смысл-редк,3,1,0.6129065595632945,98
Ġon,служ,3,1,0.7571469912690244,98
Ġalert,смысл-редк,2,1,0.7174308777161985,98
Ġweeks,смысл-редк,2,1,0.6232005623999178,98
ĠSaturday,смысл-редк,1,1,0.6894948422108617,98
Ġasked,смысл-част,1,1,0.677836421196286,98
Ġofficials,смысл-редк,2,1,0.7956886162354979,98
Ġthe,служ,20,8,0.3730055760743631,98
itt,подслово,1,1,0.8443573248908038,98
Ġwill,служ,3,2,0.6199082494991615,98
ro,подслово,5,4,0.2254588129517448,98
Ġis,служ,4,3,0.6152193914637853,98
ĠGu,смысл-редк,5,3,0.3552685786720637,98
.,пункт,20,9,0.3338415539546235,98
ĠPa,смысл-редк,2,1,0.7488213553702974,98
Ġcenter,смысл-редк,1,1,0.538974492540509,98
",'",пункт,2,2,0.4397558547061396,98
Ġthe,сток,20,8,0.03678517190155578,98
Ġlong,смысл-част,1,1,0.783471451054731,98
",'",пункт,2,2,0.4397558547061396,98
Ġand,служ,9,3,0.4836113012615202,98
Ġabout,служ,3,2,0.4198399898805611,98
Ġdengue,смысл-редк,5,1,0.6389491916303466,98
Ġrep,смысл-редк,2,1,0.9238245470501842,98
't,подслово,1,1,0.7277588864639442,98
ĠSantos,смысл-редк,1,1,0.6283435858923019,98
Ġpracticing,смысл-редк,1,1,0.6926048463608786,98
ro,подслово,5,4,0.45003473601571375,98
ĠStill,служ,1,1,0.7082876824394924,98
Ġthe,служ,20,8,0.42674106906395765,98
Ġto,служ,14,4,0.45094672479389686,98
Ġhe,служ,2,2,0.5198270682655035,98
Ġis,служ,4,3,0.7000708479887046,98
Ġin,служ,8,4,0.3958480644598423,98
ao,подслово,3,1,0.8937108356676973,98
Ġclub,смысл-част,3,1,0.6205616154056304,98
Ġteams,смысл-редк,2,2,0.47632510591577126,98
Ġoutbreak,смысл-редк,2,1,0.5926873626343481,98
.,пункт,20,9,0.44958945046996407,98
Ġreleased,смысл-част,1,1,0.7149572754105078,98
Ġthere,служ,3,1,0.7468682240154987,98
ha,подслово,1,1,0.5855953282589971,98
Ġdiagnosed,смысл-редк,3,3,0.38382300870908825,98
Ġthe,служ,20,8,0.2387338128441564,98
Ġsaid,смысл-част,8,2,0.5580965814128205,98
Ġdisease,смысл-редк,7,2,0.35236082612517955,98
Ġaway,смысл-част,2,2,0.46432026186205283,98
Ġwith,служ,4,2,0.1912127149002429,98
Ġthat,служ,2,1,0.722463900785212,98
Ġstay,смысл-редк,1,1,0.664289268092789,98
ro,подслово,5,4,0.2254588129517448,98
.',пункт,1,1,0.6104321072151944,98
Ġfever,смысл-редк,4,2,0.27289023531088,98
Ġyear,смысл-част,4,1,0.6411372273774937,98
ro,подслово,5,4,0.29388257812926777,98
.,сток,20,9,0.12303924053728489,98
Ġmosquitoes,смысл-редк,3,1,0.6807735109670117,98
Ġa,служ,7,2,0.5715150608969448,98
Ġwas,служ,2,1,0.6747522374546703,98
ca,подслово,1,1,0.5855953282589971,98
Ġof,служ,11,6,0.41784462012031126,98
Ġmore,служ,2,2,0.6532929319968948,98
Ġin,служ,8,4,0.39899018619745846,98
Ġof,служ,11,6,0.41784462012031126,98
Ġof,служ,11,6,0.45133291742389825,98
Ġthem,служ,1,1,0.6740955296010003,98
Ġ130,пункт,1,1,0.812086106076941,98
Ġbecause,служ,1,1,0.7741233707085101,98
ĠAr,смысл-редк,2,2,0.39130238599923356,98
me,подслово,2,1,0.8375175032457449,98
Ġdiagnosed,смысл-редк,3,3,0.35077042979933115,98
.,сток,20,9,0.03678517190155578,98
as,подслово,2,2,0.3725923988879736,98
Ġthe,служ,20,8,0.2387338128441564,98
Ġa,служ,7,2,0.5715150608969448,98
Ġnot,служ,2,1,0.7150186206056554,98
ians,подслово,7,6,0.3626145115540946,98
Ġof,служ,11,6,0.45133291742389825,98
ĠGu,смысл-редк,5,3,0.3552685786720637,98
ĠAnother,служ,2,1,0.7276070429284855,98
Ġteam,смысл-част,4,1,0.613034553887586,98
ians,подслово,7,6,0.38985672239150826,98
.,сток,20,9,0.14198390378197842,98
Ġsince,служ,1,1,0.8164232686171473,98
Ġexpressed,смысл-редк,1,1,0.677836421196286,98
ĠAugust,смысл-редк,1,1,0.6894451156318351,98
Ġdisease,смысл-редк,7,2,0.35236082612517955,98
Ġplayers,смысл-редк,7,3,0.48037459880986483,98
Ġreported,смысл-част,1,1,0.6856060427892184,98
Ġwere,служ,4,1,0.6865922345803103,98
ĠLibert,смысл-редк,2,1,0.8908066923725955,98
ians,подслово,7,6,0.3626145115540946,98
Ġhave,служ,11,3,0.4520157630451595,98
",",пункт,21,2,0.3846761806651556,98
ato,подслово,1,1,0.6022010834492755,98
Ġtry,смысл-част,1,1,0.7475717049572035,98
ĠRodrig,смысл-редк,1,1,0.6825459634405788,98
Ġfootball,смысл-редк,1,1,0.6860854674843687,98
's,подслово,7,3,0.40266175682855904,98
Ġwho,служ,1,1,0.7010178345770613,98
Ġplayers,смысл-редк,7,3,0.37706611252171035,98
Ġmore,служ,2,2,0.6463056915489179,98
Ġbut,служ,1,1,0.8166820883728031,98
's,подслово,7,3,0.40266175682855904,98
Ġby,служ,1,1,0.771229059805466,98
ĠPer,служ,1,1,0.821661837350679,98
Ġin,служ,8,4,0.4897130507614089,98
Ġthe,служ,20,8,0.3730055760743631,98
ini,подслово,1,1,0.602296742651961,98
Ġto,сток,14,4,0.04734580663101601,98
",",пункт,21,2,0.3846761806651556,98
Ġcontinue,смысл-редк,1,1,0.7414208178052628,98
.,пункт,20,9,0.471736817618499,98
Ġhe,служ,2,2,0.5198270682655035,98
Ġit,служ,1,1,0.7241565605817627,98
ĠLeo,смысл-редк,1,1,0.6028546718911012,98
Ġsaid,смысл-част,8,2,0.5580965814128205,98
Ġof,служ,11,6,0.4774801220161013,98
Ġwith,служ,4,2,0.1912127149002429,98
Ġhas,служ,2,1,0.7023506672452626,98
Ġplay,смысл-част,2,1,0.7375168307563031,98
Ġjoint,смысл-редк,1,1,0.6836403824143606,98
.,пункт,20,9,0.31470764868869994,98
Ġbe,служ,2,1,0.5828932638374748,98
ĠCorinth,смысл-редк,7,3,0.5115729971906878,98
Ġaction,смысл-част,1,1,0.7433048451270009,98
Ġcauses,смысл-редк,1,1,0.6836403824143606,98
Ġfor,служ,6,1,0.7418279159196703,98
Ġdefenders,смысл-редк,1,1,0.6871229154575169,98
.,пункт,20,9,0.34644186888576145,98
Ġfever,смысл-редк,4,2,0.27289023531088,98
ĠSam,смысл-редк,1,1,0.6210195800866488,98
Ġtraining,смысл-част,2,2,0.4397410088875895,98
Ġtraining,смысл-част,2,2,0.4397410088875895,98
ians,подслово,7,6,0.3815043089013886,98
Ġto,служ,14,4,0.38231396172660664,98
Ġhave,служ,11,3,0.4520157630451595,98
ĠC,смысл-част,3,2,0.25211695100197345,98
ians,подслово,7,6,0.4064438919473883,98
Ġaway,смысл-част,2,2,0.46432026186205283,98
Ġto,служ,14,4,0.38231396172660664,98
an,подслово,1,1,0.7888851740601781,98
ĠAmerica,смысл-редк,1,1,0.7742417331662124,98
erre,подслово,5,1,0.8215470011541091,98
Ġteams,смысл-редк,2,2,0.47632510591577126,98
Ġtournament,смысл-редк,1,1,0.7220906860374262,98
Ġtwo,смысл-част,3,2,0.4175035657296498,98
Ġpain,смысл-редк,1,1,0.7135749145361415,98
Ġaddition,смысл-част,1,1,0.8107075344980061,98
ĠCorinth,смысл-редк,7,3,0.39513303615454726,98
ians,подслово,7,6,0.3815043089013886,98
Ġin,служ,8,4,0.3958480644598423,98
ĠThree,смысл-редк,1,1,0.7963193506727311,98
Ġafraid,смысл-редк,1,1,0.7749384482594477,98
Ġand,служ,9,3,0.4836113012615202,98
ĠThere,служ,1,1,0.7468682240154987,98
Ġthis,служ,8,1,0.7742348461652603,98
Ġso,служ,1,1,0.7846678586393904,98
_{,пункт,6,2,0.15616034175816676,99
Ġread,смысл-част,1,1,0.774467932300779,99
ldots,подслово,4,3,0.2124633340452723,99
ldots,подслово,4,3,0.478926380480329,99
CL,подслово,1,1,0.8370128856128098,99
Ġmodels,смысл-част,5,2,0.31210948637684743,99
Ġpaper,смысл-част,8,2,0.3417502171590318,99
"}),",пункт,1,1,0.7225947340279314,99
Ġa,служ,6,1,0.6133891972334127,99
Ġtheir,служ,1,1,0.6727099252970014,99
Ġwell,смысл-част,2,1,0.7772242351656198,99
Ġflawed,смысл-редк,2,2,0.4874173169575874,99
Ġreference,смысл-редк,1,1,0.690159813179052,99
the,подслово,1,1,0.7068007324706682,99
.,сток,27,7,0.21294612217709682,99
Ġoperation,смысл-редк,3,1,0.7046240999840997,99
Ġin,служ,9,5,0.4550678747258299,99
theta,подслово,5,1,0.7899055373925087,99
ĠP,смысл-част,5,1,0.564871200974859,99
Ġthere,служ,1,1,0.748971049921136,99
"),",пункт,2,1,0.7225947340279314,99
ĠThe,служ,9,3,0.3989697725844634,99
Ġauthors,смысл-редк,6,4,0.2576512694736752,99
Ġof,служ,21,6,0.43599292274918533,99
Ġauthor,смысл-редк,1,1,0.5848598770538982,99
Ġthe,служ,42,9,0.39191897165451434,99
Ġmixture,смысл-редк,5,1,0.7606300116647685,99
Ġnot,служ,6,1,0.8627369620543722,99
Ġfew,служ,1,1,0.7545946753921301,99
Ġof,служ,21,6,0.4458211946072274,99
Ġderiv,смысл-редк,1,1,0.8014152154735072,99
ĠI,служ,14,4,0.2760550485710456,99
Ġthe,служ,42,9,0.3326801194674976,99
.,пункт,27,7,0.26719634436182554,99
(,пункт,14,2,0.22875905706155888,99
Ġtechnical,смысл-редк,7,2,0.6506973907577971,99
Ġfix,смысл-редк,2,2,0.3455657570842537,99
Ġunderstand,смысл-част,1,1,0.7765719339945859,99
Ġsample,смысл-редк,1,1,0.6018053464477908,99
Ġlast,смысл-част,1,1,0.7947186519125307,99
ative,подслово,3,1,0.8941950563338311,99
Ġproduct,смысл-редк,5,1,0.7634904175005074,99
x,подслово,5,3,0.26423234493065156,99
Ġon,служ,7,4,0.42630655540422346,99
Ġin,служ,9,5,0.4550678747258299,99
Ġpractice,смысл-редк,1,1,0.7622398648930357,99
Ġis,служ,16,6,0.36068990118983496,99
Ġconventional,смысл-редк,1,1,0.6687863547331047,99
Ġis,служ,16,6,0.36068990118983496,99
Ġmode,смысл-редк,1,1,0.7046240999840997,99
Ġsuspect,смысл-редк,2,1,0.7410891146616101,99
ĠCP,смысл-редк,1,1,0.6687863547331047,99
Ġdensity,смысл-редк,2,1,0.8041524855457769,99
ĠThe,служ,9,3,0.3334942372037154,99
Ġdidn,смысл-част,2,1,0.5120355240746817,99
}),пункт,1,1,0.7454432361904274,99
ĠMN,смысл-редк,1,1,0.6974419422278306,99
",",пункт,21,9,0.3330387715497585,99
_,пункт,20,1,0.7596735672842554,99
1,пункт,8,3,0.2690513659422368,99
Ġequation,смысл-редк,4,3,0.2322357203641916,99
",",пункт,21,9,0.4162471092125986,99
Ġsl,смысл-редк,2,1,0.776651854000651,99
ĠI,служ,14,4,0.27352964768863136,99
Ġmuch,служ,4,1,0.8272444772880492,99
sum,подслово,2,1,0.7780243125877135,99
Ġis,служ,16,6,0.46785941216142735,99
;,пункт,4,1,0.6874932675950323,99
Ġproposed,смысл-редк,1,1,0.6869319527948938,99
Ġunless,служ,1,1,0.8646155010350215,99
Ġthe,служ,42,9,0.35217252715550035,99
Ġmodel,смысл-част,5,1,0.5161770645534478,99
",",пункт,21,9,0.15632629526968692,99
Ġauthors,смысл-редк,6,4,0.24878681273627148,99
Ġ,пункт,5,3,0.14427658237344146,99
",",пункт,21,9,0.3330387715497585,99
Ġon,служ,7,4,0.42630655540422346,99
Ġon,служ,7,4,0.4332358161801127,99
Ġhave,служ,1,1,0.7420517872396982,99
ations,подслово,1,1,0.7220095483168343,99
ĠThe,служ,9,3,0.3334942372037154,99
1,пункт,8,3,0.7414256392367042,99
MM,подслово,3,2,0.3357720750259325,99
Ġit,служ,2,1,0.6185306005078665,99
Ġis,служ,16,6,0.35556603360796946,99
Ġwhich,служ,2,1,0.6959050154441075,99
Ġon,служ,7,4,0.5423230228216479,99
MM,подслово,3,2,0.3357720750259325,99
Ġaccepted,смысл-редк,1,1,0.7057846109437936,99
Ġthird,смысл-част,1,1,0.7937436438228376,99
Ġin,служ,9,5,0.32555171619488993,99
Ġequation,смысл-редк,4,3,0.4941063355594699,99
Ġthe,служ,42,9,0.422027470194086,99
(,пункт,14,2,0.22875905706155888,99
ĠHowever,служ,2,1,0.9034426468072501,99
Ġof,служ,21,6,0.43599292274918533,99
x,подслово,5,3,0.2910117991418819,99
Ġcould,служ,2,1,0.7273335258694897,99
Ġclaim,смысл-редк,1,1,0.7246833623749457,99
Ġflawed,смысл-редк,2,2,0.4874173169575874,99
",",пункт,21,9,0.15632629526968692,99
Ġideas,смысл-редк,3,2,0.2651530912787203,99
"},",пункт,1,1,0.7437138223045088,99
Ġsum,смысл-редк,2,1,0.7634904175005074,99
Because,подслово,1,1,0.798544240867661,99
Ġthe,служ,42,9,0.41225977003243036,99
Ġthe,служ,42,9,0.37416501707424177,99
",",пункт,21,9,0.4033382064139435,99
Ġin,служ,9,5,0.4710407738952287,99
Ġauthors,смысл-редк,6,4,0.24878681273627148,99
Ġas,служ,8,1,0.7356324440283193,99
Ġme,служ,1,1,0.6505752664047249,99
ĠIt,служ,3,1,0.6185306005078665,99
Ġtechnical,смысл-редк,7,2,0.6506973907577971,99
N,подслово,6,1,0.7585529705648532,99
Before,подслово,1,1,0.798544240867661,99
Ġfigure,смысл-редк,1,1,0.691023485150029,99
Ġ,пункт,5,3,0.18775558531522407,99
Ġthe,служ,42,9,0.35217252715550035,99
d,подслово,16,2,0.5896486555839974,99
ĠCNN,смысл-редк,1,1,0.6698202685189629,99
Ġfix,смысл-редк,2,2,0.3455657570842537,99
d,подслово,16,2,0.5896486555839974,99
|,пункт,5,1,0.6874932675950323,99
Ġ(,пункт,5,1,0.8796827043020774,99
Ġis,служ,16,6,0.3554049512476961,99
Ġof,служ,21,6,0.4458211946072274,99
.,пункт,27,7,0.26719634436182554,99
",",пункт,21,9,0.28951603715628593,99
Ġfirst,смысл-част,1,1,0.7937436438228376,99
",",пункт,21,9,0.42315032481590603,99
.,пункт,27,7,0.32046273744364484,99
Ġthis,служ,9,3,0.4798980310237667,99
Ġout,служ,2,2,0.3221843246125015,99
Ġspecial,смысл-част,2,1,0.7137652549944826,99
Ġmulti,смысл-редк,1,1,0.7105473084852288,99
my,подслово,1,1,0.6727099252970014,99
Ġinstead,смысл-част,1,1,0.8185495133174403,99
ĠT,служ,3,1,0.7430676259116515,99
x,подслово,5,3,0.26423234493065156,99
ldots,подслово,4,3,0.2124633340452723,99
Ġsides,смысл-редк,1,1,0.8188937662462492,99
}.,пункт,1,1,0.7573741979473687,99
Ġjoint,смысл-редк,1,1,0.6808434592728916,99
Ġof,служ,21,6,0.4518288301018617,99
Ġare,служ,7,1,0.7303027731228255,99
Ġequation,смысл-редк,4,3,0.2322357203641916,99
i,подслово,6,1,0.7585529705648532,99
Ġonto,служ,1,1,0.7332850151120732,99
Ġnotations,смысл-редк,2,1,0.697989374949918,99
Ġthe,служ,42,9,0.3326801194674976,99
Ġpaper,смысл-част,8,2,0.3417502171590318,99
_{,пункт,6,2,0.15616034175816676,99
Ġpage,смысл-редк,2,1,0.691023485150029,99
Ġauthors,смысл-редк,6,4,0.4907274478850584,99
Ġ,пункт,5,3,0.14427658237344146,99
Ġpadding,смысл-редк,1,1,0.6698202685189629,99
Ġmight,служ,3,2,0.3053682472584394,99
Ġthis,служ,9,3,0.4357212036582949,99
Ġideas,смысл-редк,3,2,0.2651530912787203,99
Ġinterpretation,смысл-редк,3,1,0.7711697586221623,99
Ġequal,смысл-редк,2,1,0.8374020796794754,99
Ġtake,смысл-част,1,1,0.6869319527948938,99
Ġseems,смысл-част,1,1,0.7268630351013523,99
Ġreal,смысл-част,1,1,0.794056630398449,99
ucker,подслово,1,1,0.8424772402722527,99
Ġcouldn,смысл-редк,1,1,0.5120355240746817,99
Ġbetween,служ,1,1,0.8073573480434509,99
2,пункт,5,3,0.3805051855633913,99
.,сток,27,7,0.21294612217709682,99
Ġimproved,смысл-редк,1,1,0.7290132658007684,99
Ġto,служ,11,2,0.6254430142132532,99
Ġextension,смысл-редк,1,1,0.7036282790911847,99
Ġthis,служ,9,3,0.4357212036582949,99
Ġout,служ,2,2,0.3221843246125015,99
ĠI,служ,14,4,0.27352964768863136,99
Ġsubmitted,смысл-редк,1,1,0.7057846109437936,99
P,подслово,3,1,0.564871200974859,99
2,пункт,5,3,0.7117281861914948,99
Ġfor,служ,1,1,0.7301488582803436,99
Ġan,служ,4,1,0.6583274436609516,99
linear,подслово,1,1,0.7770299983473281,99
Ġtensor,смысл-редк,2,1,0.7138719655510459,99
Ġlength,смысл-редк,1,1,0.7024083311171566,99
.,пункт,27,7,0.33645823845983974,99
Ġmodels,смысл-част,5,2,0.31210948637684743,99
.,пункт,27,7,0.28513837368123846,99
Ġof,служ,21,6,0.4486260001572281,99
",",пункт,21,9,0.28951603715628593,99
Ġin,служ,9,5,0.32555171619488993,99
Ġones,служ,1,1,0.7848268868947306,99
