согласие,текст,условие,токен,класс,k,logp,PMI,смещение,cos дом,до центра,черешок,лист,длинный лист
0.7830283641815186,0,исходный,Ġunder,служ,2,-9.114107131958008,-1.2038667444326432,0.4628128947488611,0.9119679927825928,0.6597058798967123,0.7919527039265672,0,0
,0,исходный,ĠOur,служ,1,-4.358091831207275,4.797364319178074,0.3230955131730276,0.9548782706260681,0.6474337780653112,0.8112672908342089,0,0
0.18492190539836884,0,исходный,Ġin,служ,4,-0.3078889548778534,4.091484650103142,0.4895595871076019,0.9051854610443115,0.6795121140487266,0.5947880245645647,1,0
,0,исходный,Ġfor,служ,1,-8.242154121398926,-3.2087259619840935,0.47707366778097904,0.9159250259399414,0.6841248830921642,0.7854290841438731,0,0
,0,исходный,Ġdecision,смысл-част,1,-7.297497272491455,1.305890295593855,0.547745933138667,0.8617969155311584,0.7282460532628455,0.7466260798658122,1,0
,0,исходный,Ġgrace,смысл-редк,1,-0.9791010618209839,10.022181779062697,,,0.7642718594558952,0.8569587257201435,1,1
,0,исходный,ĠOn,служ,1,-0.0775386318564415,8.525848936228869,0.3706579541272973,0.9478979706764221,0.7878168582939588,0.8820840280660683,1,1
0.7314058542251587,0,исходный,Ġa,служ,5,-0.1464117467403412,3.8734007773389214,0.5289028058664255,0.8909837007522583,0.6751919554041192,0.3453055985605513,0,0
0.28391799330711365,0,исходный,",",пункт,10,-0.039143528789281845,3.3484028945722297,0.3847037958826636,0.9496359825134277,0.6899023820307699,0.7663990127861969,0,0
0.5415145754814148,0,исходный,Ġis,служ,3,-0.015720251947641373,4.611105789571951,0.5080070649102559,0.9018203616142273,0.6668237435101861,0.7411849660848149,0,0
0.3265921175479889,0,исходный,Ġthat,служ,6,-0.07216155529022217,4.718521208568805,0.5205877127839137,0.9036610722541809,0.7845417694263175,0.5331538221214946,1,0
0.7822784781455994,0,исходный,ĠWe,служ,2,-0.10617347061634064,7.1033725307136955,0.3625073865676883,0.9461932182312012,0.6768449214283526,0.5973792731098765,0,0
,0,исходный,d,подслово,1,-11.000816345214844,-3.0753084855586907,0.46605331359657465,0.9001133441925049,0.7496468227465296,0.6908447092223441,0,0
0.7971394658088684,0,исходный,Ġ$,пункт,4,-0.007632852997630835,7.822564826854197,0.4939454874209685,0.9021259546279907,0.8025877147082265,0.2848809527710567,1,0
,0,исходный,Ġdistributed,смысл-редк,1,-6.863380432128906,3.7324373006466107,,,0.6277625113879086,0.7184177213969013,0,0
0.19283629953861237,0,исходный,",",пункт,10,-0.06183449551463127,3.3257119278468803,0.47073876402445713,0.92244553565979,0.7126146149865487,0.46931425218378864,1,0
0.2061934918165207,0,исходный,",",пункт,10,-0.25948604941368103,3.1280603739478305,0.686420244032588,0.8294503092765808,0.8155260863624569,0.3374391363455502,1,0
,0,исходный,ary,подслово,1,-0.024029100313782692,9.773280936243962,0.4896314974125262,0.8924273252487183,0.6523272200542596,0.8281912246055934,0,0
0.6714733242988586,0,исходный,Ġmost,служ,2,-0.8556026220321655,6.353943379297871,0.6726261454614583,0.8118520975112915,0.7585631865041312,0.518406015727808,1,0
,0,исходный,wide,подслово,1,-20.18702507019043,-8.780277121198585,,,0.6863254298100507,0.733467746668049,1,0
0.08638545870780945,0,исходный,Ġmessage,смысл-редк,3,-0.9184025526046753,8.783597304148744,0.2968050143054945,0.9621657729148865,0.6985296766436361,0.7434087212175279,0,0
,0,исходный,provide,подслово,1,-1.5087459087371826,9.898002040254662,,,0.7301338272803624,0.7352067802106466,0,0
,0,исходный,Ġconditions,смысл-част,1,-3.503202199935913,5.439692508465765,0.47121606224772966,0.9013069272041321,0.6891608891169276,0.6921836692757564,1,0
0.5488258600234985,0,исходный,Ġnetwork,смысл-част,2,-3.4222769737243652,5.293227892481651,0.41196976746080033,0.9190949201583862,0.6890058735747794,0.37869267187528644,1,0
0.4815533757209778,0,исходный,Ġof,служ,3,-0.012270321138203144,3.893119298647946,0.4247812251376346,0.9381394386291504,0.6235626982655217,0.7436538791886969,0,0
0.29938367009162903,0,исходный,Ġthe,служ,4,-13.574748992919922,-10.33350683291662,0.5018753834451722,0.9078935384750366,0.6493783834993487,0.37286417963818613,1,0
,0,исходный,encoded,подслово,1,-17.71231460571289,-4.919272295601155,,,0.771161654882266,0.7827180944575688,1,1
,0,исходный,Ġweak,смысл-редк,1,-4.048954486846924,6.1050304936495525,,,0.695553138342984,0.8302521661341538,0,0
0.2824084162712097,0,исходный,Ġthat,служ,6,-0.2833821177482605,4.5073006461107665,0.38677557232060433,0.9466980695724487,0.6725778815951667,0.5091038105155036,0,0
,0,исходный,ly,подслово,1,-7.025397300720215,0.9156147454719035,0.6235629838505293,0.8434708118438721,0.6678560761958113,0.8347665795567616,1,1
,0,исходный,Ġdegrad,смысл-редк,1,-1.5368585586547852,10.563036570897005,,,0.6879864493314995,0.8353739262908554,0,0
,0,исходный,Ġ$\,пункт,1,-0.3093947768211365,8.957287008674438,0.4227704782158271,0.9258319139480591,0.7877002824938392,0.7507676164874931,1,0
,0,чужие хапаксы,Ġspecifically,смысл-редк,1,-10.958889961242676,-0.6507543009189405,,,0.6221729278816512,0.6723777890360623,1,0
,0,чужие хапаксы,Ġpixels,смысл-редк,1,-18.022920608520508,-7.021637767636827,,,0.6208675537177055,0.6895101269656648,0,0
0.24613693356513977,0,чужие хапаксы,",",пункт,11,-2.1907997131347656,1.196746710226746,0.4249651701482648,0.9462870955467224,0.8206262325547062,0.37390830270235137,0,0
,0,чужие хапаксы,Ġformal,смысл-редк,1,-9.399089813232422,0.560739152823098,0.6188419831525637,0.83570796251297,0.7132343280581291,0.7090343790430488,1,0
,0,чужие хапаксы,their,подслово,1,-12.314464569091797,-1.6008638006598979,,,0.8018826192585105,0.8818531814859137,1,1
,0,чужие хапаксы,Ġfast,смысл-редк,1,-10.697698593139648,-1.4600043445173263,0.5690932600608751,0.8597084879875183,0.6455445959990443,0.6621575604736578,1,0
,0,чужие хапаксы,eme,подслово,1,-3.6073129177093506,7.39396992317433,,,0.5821035280266601,0.8034223289427695,0,0
,0,чужие хапаксы,SR,подслово,1,-2.7831740379333496,8.623573911058495,,,0.7106442981075165,0.7480337505231326,0,0
0.5477312803268433,0,чужие хапаксы,Ġof,служ,2,-9.280668258666992,-5.375278638880843,0.426699461280034,0.9326376914978027,0.6803397138943427,0.37377929038305024,1,0
,0,чужие хапаксы,Ġoften,служ,1,-14.061022758483887,-5.7677901187024165,0.5717609257285944,0.8650688529014587,0.6476454161760444,0.6894271476956965,0,0
,0,чужие хапаксы,agreement,подслово,1,-5.281489372253418,6.818405757298372,,,0.6040082069977947,0.8818531814859137,0,0
0.520085334777832,0,чужие хапаксы,Ġmessage,смысл-редк,7,-12.372984886169434,-2.6709850294160145,0.40892745840145184,0.9309038519859314,0.6946067027560815,0.4174692624943552,0,0
,0,чужие хапаксы,Ġthere,служ,1,-3.1192448139190674,3.356632809445384,0.46659586850451557,0.9187154173851013,0.7222418171731775,0.8848984294098673,0,0
,0,чужие хапаксы,Ġdrama,смысл-редк,1,-17.988529205322266,-8.13992587437697,,,0.6081604957115352,0.7466941281273846,0,0
0.20386219024658203,0,чужие хапаксы,",",пункт,11,-0.1690315306186676,3.218514892742844,0.42651913574071226,0.9429965019226074,0.8506557162920454,0.708594216070803,0,0
,0,чужие хапаксы,J,подслово,2,-0.0029221950098872185,9.494283249097519,,,0.7921641871748146,0.8339959193698683,0,0
,0,чужие хапаксы,poss,подслово,1,-0.8698754906654358,11.9231668194463,,,0.7752980313252925,0.7776035168730415,1,1
0.5309809446334839,0,чужие хапаксы,Ġwhich,служ,2,-13.941505432128906,-7.642216961868857,0.5677706011833007,0.8707572817802429,0.6392286336041993,0.777866110749554,0,0
,0,чужие хапаксы,Ġbased,смысл-част,1,-9.757234573364258,-1.6181526134100466,0.7099675171823037,0.8144139051437378,0.6854561055238176,0.6763237998686512,1,0
0.43481144309043884,0,чужие хапаксы,Ġalgorithm,смысл-част,4,-17.691085815429688,-8.63571312360132,0.5366592224077202,0.8718327879905701,0.6812815270951957,0.5393518559100456,1,0
,0,чужие хапаксы,Ġcommunicate,смысл-редк,1,-10.989670753479004,0.19393364419863168,,,0.634205882056302,0.6741737876243775,1,0
0.5987414121627808,0,чужие хапаксы,Ġ$,пункт,6,-0.1579870581626892,7.672210621689139,0.4522400117716958,0.9220691919326782,0.7919545590990887,0.47622415844384297,0,0
,0,чужие хапаксы,Ġhold,смысл-редк,1,-13.165406227111816,-3.3168028961665215,0.54322962509881,0.8758031725883484,0.5817370571791182,0.7135581692094,0,0
,0,чужие хапаксы,Ġconsensus,смысл-редк,3,-15.178238868713379,-4.331106707656957,,,0.6031531665512191,0.7303623132596508,0,0
,0,чужие хапаксы,We,подслово,1,-5.700864791870117,2.6262693995870343,0.4689688210752121,0.9113602042198181,0.6620250175659703,0.8034223289427695,0,0
0.32410648465156555,0,чужие хапаксы,Ġdynamic,смысл-редк,2,-0.9675971865653992,9.340538473758336,0.3609850751804965,0.9401179552078247,0.6784001595135215,0.73730054127595,0,0
0.4284358024597168,0,чужие хапаксы,Ġ$,пункт,6,-0.03189278393983841,7.79830489591199,0.4522059661236393,0.9213927984237671,0.7440914411305317,0.78578493618854,0,0
,0,чужие хапаксы,ents,подслово,1,-11.554776191711426,-0.8411754232795268,,,0.5427308709042039,0.7609536173626034,0,0
0.9204646348953247,0,чужие хапаксы,1,пункт,2,-0.7663049101829529,6.558677258793652,0.37078856318664466,0.9431095123291016,0.7978105851578811,0.5805590410341078,0,0
0.4858323931694031,0,чужие хапаксы,Ġthat,служ,2,-5.134434700012207,-0.34375193615318,0.4508081740295845,0.9250690937042236,0.6782995939069545,0.7139232488667108,0,0
0.3972778022289276,0,чужие хапаксы,),пункт,4,-0.4264558255672455,5.279012778986517,0.403927054766125,0.9429270625114441,0.8176115340675661,0.7442522987792283,0,0
,0,чужие хапаксы,Ġprocesses,смысл-редк,1,-9.401089668273926,0.5587392977815941,0.48732204427369286,0.8971730470657349,0.6484895154570908,0.6895101269656648,1,0
0.648900032043457,0,чужие хапаксы,Ġto,служ,3,-2.561555862426758,1.3033763694823306,0.5219357308735788,0.9064132571220398,0.755711948283342,0.38015385459659984,1,0
0.45315805077552795,0,чужие хапаксы,Ġmessage,смысл-редк,7,-13.53200912475586,-3.8300092680024402,0.4463284942164558,0.9158925414085388,0.6915201301230443,0.385185208648666,1,0
0.5683033466339111,0,чужие хапаксы,Ġis,служ,4,-1.0663647651672363,3.560461276352356,0.47236363776796125,0.918079674243927,0.6737349163690624,0.38461646105789316,0,0
,0,чужие хапаксы,Ġconsensus,смысл-редк,3,-13.903141975402832,-3.0560098143464103,,,0.6449252561928602,0.4147211054171197,1,0
,0,чужие хапаксы,Ġp,смысл-част,1,-0.311481773853302,8.354426151213342,0.47920070226998285,0.9117245078086853,0.6508212058662965,0.7385634109949679,1,1
0.15538154542446136,0,чужие хапаксы,$-,пункт,3,-0.017594333738088608,10.829537827318333,0.3615695836698228,0.9480531215667725,0.7896743154469462,0.8463036572162675,0,0
0.39641252160072327,0,чужие хапаксы,k,подслово,7,-0.12211939692497253,8.12762813091676,0.441339962909682,0.9175485372543335,0.6792147525662521,0.44504308686279204,0,0
0.5030112862586975,0,чужие хапаксы,Ġmessage,смысл-редк,7,-1.056693434715271,8.645306422038148,0.37441852764173994,0.9426672458648682,0.7187062493696168,0.2312293878688383,1,0
,0,чужие хапаксы,Ġensuring,смысл-редк,1,-11.561763763427734,-0.7146316023713126,,,0.6538766427357265,0.7436829310677522,0,0
,0,чужие хапаксы,Ġ+,пункт,1,-7.571683883666992,2.2256261528907526,0.5817273963627465,0.864517331123352,0.6734016764019312,0.7844666785519142,1,1
,0,чужие хапаксы,ibility,подслово,1,-0.1277097761631012,11.279038172828743,,,0.6329106924879287,0.7776035168730415,0,0
0.6567331552505493,0,чужие хапаксы,Ġunder,служ,2,-6.138849258422852,1.771391129102513,0.42525359789487716,0.9297139048576355,0.6127307020298808,0.7135581692094,0,0
0.48263466358184814,0,чужие хапаксы,k,подслово,7,-0.06322667002677917,8.186520857814953,0.4701241324981086,0.9036282896995544,0.7219450089593512,0.2410635617929609,1,0
,0,чужие хапаксы,ĠMA,смысл-редк,2,-0.006806166376918554,12.093088963174871,,,0.7842556450208803,0.28469790775174947,1,0
,0,чужие хапаксы,Ġthis,служ,1,-5.798742771148682,-0.03301497507672213,0.49453311622398,0.9014496207237244,0.6073595791157161,0.7498142793945252,0,0
,0,чужие хапаксы,Ġsize,смысл-част,1,-13.924919128417969,-5.209414262211952,0.6326446126538869,0.8269376754760742,0.6787953800194223,0.7520392496479794,1,1
0.32395029067993164,0,чужие хапаксы,Ġis,служ,4,-11.763937950134277,-7.137111908614685,0.4288300495749502,0.9331395030021667,0.6651653066659412,0.7941955631808032,0,0
0.5141997337341309,0,чужие хапаксы,Ġwhere,служ,3,-9.284651756286621,-2.192053019565572,0.5599162410778118,0.8796989321708679,0.7155355228783065,0.5021425174769043,1,0
,0,чужие хапаксы,Ġchildren,смысл-част,1,-16.532773971557617,-7.7287157080101565,0.5570509942559866,0.8664576411247253,0.6449687880642214,0.6443864827911004,1,0
0.053726404905319214,0,чужие хапаксы,.,пункт,3,-1.743602991104126,1.6524534187574176,0.5367319695189522,0.9119316935539246,0.7606194684070479,0.727036262320424,0,0
0.47962573170661926,0,чужие хапаксы,Ġmessage,смысл-редк,7,-12.708294868469238,-3.006295011715819,0.38569744345904955,0.9379979968070984,0.7271793091067109,0.4174692624943552,0,0
-0.4861197769641876,0,чужие хапаксы,.,пункт,3,-0.5601421594619751,2.8359142503995685,1.0896749053048271,0.2776496112346649,1.002624198864788,0.0927088948609566,1,0
0.8034685254096985,0,чужие хапаксы,ĠV,смысл-част,4,-0.011885068379342556,7.868502355996341,0.4431927154373813,0.9183220267295837,0.831266632427311,0.2767551995686965,0,0
0.43983393907546997,0,чужие хапаксы,:,пункт,3,-5.9072723388671875,0.0188366867826657,0.42087145740848825,0.9445071816444397,0.8757047582013798,0.4195650393300803,1,0
0.32410648465156555,0,чужие хапаксы,Ġdynamic,смысл-редк,2,-16.638124465942383,-6.3299888056186475,0.47748654753860265,0.8991697430610657,0.6352652545889059,0.7064631764393031,0,0
,0,чужие хапаксы,Ġflav,смысл-редк,1,-13.452242851257324,-2.2686384535796886,,,0.6416433139178985,0.7293792721613722,1,0
,0,чужие хапаксы,Ġbut,служ,1,-5.203112602233887,0.7742897178035175,0.4716336641550156,0.9151279926300049,0.6717347199963183,0.777866110749554,1,1
,0,чужие хапаксы,Ġsemi,смысл-редк,1,-15.859125137329102,-6.3619196932216955,0.6729061230802192,0.8087320327758789,0.6708104824975388,0.7466941281273846,1,1
0.4879705309867859,0,чужие хапаксы,Ġadversary,смысл-редк,2,-12.32900333404541,-1.1453989363677746,0.35933234810984055,0.9454136490821838,0.6197981129849072,0.6350306681980006,0,0
0.5273194909095764,0,чужие хапаксы,Ġalgorithm,смысл-част,4,-9.523824691772461,-0.4684519999440937,0.4680069587705035,0.902224600315094,0.5813162296900637,0.5393518559100456,0,0
,0,чужие хапаксы,Ġd,служ,1,-0.05538410693407059,8.518150498001559,0.4663813227240704,0.8987702131271362,0.5995692364681113,1.0612489966154406,0,0
,0,чужие хапаксы,stable,подслово,1,-7.898983478546143,3.507764470445702,,,0.6299675189605519,0.6232917251699926,0,0
0.4994997978210449,0,чужие хапаксы,k,подслово,7,-0.04692201316356659,8.202825514678166,0.4451856080001577,0.9118886590003967,0.7229987363161234,0.4859613432094125,0,0
,0,чужие хапаксы,set,подслово,1,-0.3459683060646057,10.144488911053084,,,0.6641062251217823,0.7431039283814262,1,1
0.6876717805862427,0,чужие хапаксы,Ġto,служ,3,-6.019551753997803,-2.1546195220887143,0.5184166330160009,0.9047468900680542,0.7321369374406334,0.4286940062946138,0,0
0.5088164210319519,0,чужие хапаксы,:,пункт,3,-1.6957167387008667,4.2303922869489865,0.371712917080802,0.9533377289772034,0.7633348561797353,0.3394407630552824,1,0
,0,чужие хапаксы,bc,подслово,1,-8.7558012008667,3.3440939286850906,,,0.6860643877690946,0.6800019012099906,1,0
,0,чужие хапаксы,Ġas,служ,1,-9.405696868896484,-4.094773482336865,0.4023544368143577,0.9385027885437012,0.6394179506864693,0.7087050732612242,1,0
0.5166720747947693,0,чужие хапаксы,Ġagainst,служ,2,-9.979717254638672,-2.163408686947511,0.5471122839194805,0.8759921789169312,0.7165096357965465,0.813216913820357,0,0
