токен,класс,норма,лог_ранг,степень,черешок,отн_черешок,лист,длинный лист,hapax в тексте,один в выборке,текст
ary,подслово,36.649197,7.664346632098617,2,26.84961313372676,1.3263787606969881,False,False,False,False,67
ĠWe,служ,36.804794,4.844187086458591,3,21.213327257601435,1.0479445859446388,False,False,False,True,67
ĠGalactic,смысл-редк,35.418926,8.889997357284841,4,25.847341078110286,1.2768662272988847,False,False,False,True,67
Ġfrom,служ,38.138954,3.4657359027997265,1,28.077356716068206,1.387029653620066,True,True,True,True,67
Ġclassifying,смысл-редк,36.25247,9.456731590010083,1,23.04575131687818,1.138466871711275,True,False,True,True,67
chel,подслово,36.523468,9.456497077599392,1,27.037027400388926,1.3356370804170605,True,False,True,True,67
Ċ,пункт,41.595768,2.1972245773362196,2,23.634321277798595,1.1675424003403436,False,False,False,False,67
Ġnever,служ,37.340473,5.6131281063880705,2,27.698785505011543,1.3683281248026486,False,False,True,True,67
standing,подслово,36.90711,9.240578555036793,2,28.600777940041496,1.4128868155433458,False,False,True,True,67
Ġand,служ,40.50713,1.791759469228055,3,22.334747867703506,1.1033430928668422,False,False,False,False,67
Ġin,служ,40.691895,2.0794415416798357,1,22.227247737651773,1.0980325549249128,True,False,False,False,67
sp,подслово,37.436855,8.497806477616047,4,32.588983008096676,1.6099053151852523,False,False,True,True,67
ĠThis,служ,37.362316,4.454347296253507,1,14.511584377372804,0.7168765228140882,True,False,False,False,67
Ġdensity,смысл-редк,35.89464,7.582738488914411,2,27.08382845050742,1.3379490660142574,False,False,True,True,67
Ċ,пункт,40.008194,2.1972245773362196,1,6.888291097163948,0.34028359974020445,True,False,False,False,67
Ġrecovery,смысл-редк,39.301834,8.633552992532433,1,23.20073777684869,1.1461232482734485,True,False,True,True,67
Ġimage,смысл-част,35.72774,6.871091294610546,1,25.022479818051824,1.2361178392154457,True,False,False,True,67
Ġand,служ,39.115967,1.791759469228055,2,18.36441355409041,0.9072074137338032,False,False,False,False,67
Ġus,служ,35.972363,5.159055299214529,1,17.561727682559678,0.8675544963451146,True,False,False,True,67
Ġto,служ,38.907787,1.3862943611198906,1,26.62112007370197,1.3150911365411357,True,False,False,False,67
Ċ,пункт,39.471527,2.1972245773362196,4,6.888291097163948,0.34028359974020445,False,False,False,False,67
Ġfor,служ,39.572807,2.5649493574615367,2,23.388572481853792,1.155402337770928,False,False,False,True,67
Ġthe,служ,39.334244,0.0,2,14.287678460062365,0.705815504853204,False,False,False,False,67
Ġplane,смысл-редк,35.421524,7.270312886079025,2,24.17276963748869,1.194141907173757,False,False,False,False,67
Ġare,служ,40.85219,3.091042453358316,2,22.128799046273244,1.0931691607071814,False,False,False,False,67
Ġsupervised,смысл-редк,35.312275,8.754318540250866,1,24.929511078106998,1.231525156205176,True,False,False,True,67
Ġdetermine,смысл-редк,37.24142,7.643961949002529,1,27.62961650961706,1.3649111561508827,True,True,False,True,67
Ġpixels,смысл-редк,34.92454,8.754476306284166,2,20.594149164382177,1.0173570066061768,False,False,False,False,67
Ġubiquitous,смысл-редк,40.14775,9.456262510179732,1,28.327858413631407,1.3994045109229076,True,True,True,True,67
Ġan,служ,39.55685,3.6888794541139363,1,21.828192160356558,1.0783190924096122,True,False,True,True,67
Ġare,служ,39.550552,3.091042453358316,8,28.327858413631407,1.3994045109229076,False,False,False,False,67
Ġfilament,смысл-редк,35.28457,9.240675571772256,1,22.547588801562924,1.1138574974011641,True,False,False,True,67
Ġuse,смысл-част,38.148956,5.075173815233827,2,26.585557946398612,1.3133343570260847,False,False,True,True,67
density,подслово,36.107605,9.457122321855792,2,30.140994342524632,1.4889739573936163,False,False,True,True,67
Ċ,пункт,39.720394,2.1972245773362196,2,24.20228545567366,1.1955999972456757,False,False,False,False,67
We,подслово,36.148064,6.035481432524756,1,14.769072725461584,0.7295965227012711,True,False,False,True,67
Ġdifferent,смысл-част,36.353615,5.170483995038151,1,26.46479942835933,1.3073688508304164,True,False,True,True,67
Ġclassification,смысл-редк,35.495003,7.341483852363161,5,27.93898015592382,1.3801938109790681,False,False,False,False,67
et,подслово,35.598633,6.2422232654551655,1,8.667639792359735,0.42818394696036594,True,False,False,False,67
Ġand,служ,41.33466,1.791759469228055,2,18.36441355409041,0.9072074137338032,False,False,False,False,67
-,сток,26.1724,2.772588722239781,2,1.2249450129329922,0.060512642773803055,False,False,False,False,67
Ġmethod,смысл-част,35.059452,6.761572768804055,2,26.44168206810626,1.3062268464562625,False,False,False,False,67
Ġobtained,смысл-редк,37.367603,8.339261982923576,2,27.931910635318932,1.3798445745885128,False,False,True,True,67
Ġoffers,смысл-редк,37.20949,7.973844375944687,3,27.94518142668993,1.3805001555730307,False,False,True,True,67
Ġthat,служ,39.766266,2.3978952727983707,1,15.4025359490025,0.7608897916658023,True,False,False,False,67
structures,подслово,35.02587,9.240772579096385,2,16.323986335617267,0.8064097109195593,False,False,False,False,67
Ġreliable,смысл-редк,37.13709,8.61830469278465,1,25.40338453655989,1.2549346439851106,True,False,True,True,67
Ġthat,служ,39.48549,2.3978952727983707,4,26.4765138642202,1.3079475473964344,False,False,False,False,67
Ġcan,служ,37.405865,3.713572066704308,2,23.092798775857915,1.1407910299784603,False,False,False,False,67
Ġwhich,служ,40.04134,3.9889840465642745,4,28.053006019439778,1.3858267220673743,False,False,False,False,67
Ċ,пункт,40.11856,2.1972245773362196,3,22.539062690551876,1.1134363050174947,False,False,False,False,67
aments,подслово,36.259884,8.754160749323518,1,23.798068948336066,1.1756315832731765,True,False,True,True,67
.,сток,26.104826,1.0986122886681098,1,0.6725935854585097,0.033226320315676565,True,False,False,False,67
Ġof,служ,39.707855,1.6094379124341003,1,13.38023793871656,0.6609876770512093,True,False,False,False,67
-,сток,26.264862,2.772588722239781,2,3.710130006236018,0.183281510060737,False,False,False,False,67
Ġwhich,служ,39.674397,3.9889840465642745,1,24.24022488081996,1.1974742159711547,True,False,False,False,67
xim,подслово,38.292816,9.456966047437597,2,32.3241996788751,1.5968249410913335,False,False,True,True,67
",",пункт,41.339622,0.6931471805599453,1,9.688967234047164,0.4786378220171187,True,False,False,False,67
Ċ,пункт,41.56489,2.1972245773362196,1,8.79704531006087,0.4345766174744964,True,False,False,False,67
.,пункт,40.896107,1.0986122886681098,1,7.416864302015413,0.36639527102934716,True,False,False,False,67
Ġimportant,смысл-част,36.521343,5.780743515792329,3,25.507255723458407,1.260065911071321,False,False,True,True,67
Ġas,служ,39.052387,3.044522437723423,1,16.313995423620067,0.8059161569377169,True,False,False,False,67
.,пункт,40.711185,1.0986122886681098,4,13.458468782535121,0.6648523036719185,False,False,False,False,67
Ġtherefore,служ,40.846268,7.295735072749282,1,25.27618979356143,1.248651186389457,True,False,True,True,67
Ġpixel,смысл-редк,35.40878,8.339500903005945,4,25.524022656606313,1.2608942024846328,False,False,True,True,67
Ġof,служ,38.558834,1.6094379124341003,3,27.931910635318932,1.3798445745885128,False,False,False,False,67
Ġthe,служ,39.60761,0.0,1,14.290445408070813,0.7059521928960477,True,False,False,False,67
Ġpixels,смысл-редк,35.66447,8.754476306284166,3,29.11911001229752,1.4384925718797321,False,False,False,False,67
Ġas,служ,38.919506,3.044522437723423,2,16.313995423620067,0.8059161569377169,False,False,False,False,67
Ġthat,служ,39.193928,2.3978952727983707,4,24.50207455931585,1.2104096668591235,False,False,False,False,67
Context,подслово,39.276478,9.456106101326672,3,31.44506612095988,1.5533954855819734,False,False,True,True,67
Ġplane,смысл-редк,34.63314,7.270312886079025,2,25.733837466406918,1.2712591156032367,False,False,False,False,67
Conclusions,подслово,37.69705,9.725138096494574,1,29.491579482242216,1.4568926728972822,True,True,True,True,67
Ġby,служ,38.615273,3.5553480614894135,1,27.40728742215503,1.353928034046812,True,True,True,True,67
Ġstructures,смысл-редк,36.01528,7.900636613018005,2,26.54583822927493,1.3113721913549687,False,False,False,False,67
Ġinput,смысл-редк,36.29958,7.445417556701687,2,26.149550488072713,1.2917954607541489,False,False,False,True,67
",",пункт,41.138176,0.6931471805599453,3,10.76165854852201,0.5316290874486621,False,False,False,False,67
Ġstar,смысл-част,35.54033,6.568077911411976,2,26.84961313372676,1.3263787606969881,False,False,False,False,67
Ġbackground,смысл-редк,35.832283,7.6362696033793735,2,25.944126120659003,1.2816474367766675,False,False,True,True,67
ary,подслово,36.455677,7.664346632098617,2,30.011124828527894,1.4825583653264467,False,False,False,False,67
Ġtraining,смысл-част,35.91641,6.369900982828227,2,25.980424218333994,1.283440573443852,False,False,False,False,67
Ġa,служ,39.335636,1.9459101490553132,3,27.40728742215503,1.353928034046812,False,False,False,False,67
Ġtrained,смысл-редк,35.70614,7.540090320145325,1,26.074899516256757,1.2881076808599314,True,False,True,True,67
Ċ,пункт,39.254814,2.1972245773362196,2,6.102029256743594,0.30144203430364025,False,False,False,False,67
bel,подслово,37.967495,8.89041055197428,1,32.588983008096676,1.6099053151852523,True,True,True,True,67
pers,подслово,36.922943,9.24116051431607,1,31.428562205665006,1.5525801873277143,True,True,True,True,67
Ġthe,сток,26.103441,0.0,3,34.407950703052876,1.6997628526092556,False,False,False,False,67
Ġtowards,служ,39.377716,6.731018100482083,1,23.04820027755076,1.1385878510864975,True,False,True,True,67
Ġthe,служ,38.53126,0.0,2,20.162511942870584,0.9960340013141532,False,False,False,False,67
-,пункт,37.207306,2.772588722239781,1,16.275992310025774,0.8040387919842342,True,False,False,False,67
ĠGalaxy,смысл-редк,35.38266,9.240287448344136,2,24.17276963748869,1.194141907173757,False,False,True,True,67
ing,подслово,38.222336,4.736198448394496,2,28.600777940041496,1.4128868155433458,False,False,False,True,67
),пункт,40.989815,3.4011973816621555,2,22.904684260068063,1.1314981177461778,False,False,False,False,67
ĠThe,служ,38.98149,3.258096538021482,2,22.989588337265563,1.1356924040522953,False,False,False,False,67
",",пункт,39.42428,0.6931471805599453,2,20.685959398765313,1.0218924591020428,False,False,False,False,67
concept,подслово,37.110054,9.457044187699406,1,32.082213426860434,1.5848707492951866,True,True,True,True,67
Ġ2,пункт,36.455383,5.099866427824199,2,24.867632044552412,1.228468313805605,False,False,True,True,67
Ġtraining,смысл-част,35.64232,6.369900982828227,4,26.25713238916487,1.2971100382094491,False,False,False,False,67
Methods,подслово,36.511513,9.724719673941472,2,31.44506612095988,1.5533954855819734,False,False,True,True,67
Ġdata,смысл-част,35.176098,5.220355825078324,3,28.48555779410298,1.40719490655322,False,False,False,False,67
Ġsegmentation,смысл-редк,36.796825,9.725018565057663,1,25.944126120659003,1.2816474367766675,True,False,True,True,67
Ġthese,служ,36.18509,4.941642422609304,4,26.739856885798478,1.3209567698704983,False,False,False,False,67
Ġwith,служ,40.35574,2.9444389791664403,1,22.486758661277307,1.1108524706365992,True,False,True,True,67
.,пункт,39.40515,1.0986122886681098,2,20.685959398765313,1.0218924591020428,False,False,False,False,67
ĠNew,смысл-част,36.283527,6.244166900663736,2,30.08904060911781,1.486407427731289,False,False,True,True,67
),пункт,40.982895,3.4011973816621555,1,12.548338729779235,0.6198916122297369,True,False,False,False,67
actic,подслово,37.555046,9.055789612127585,1,20.38445658321162,1.0069981316177328,True,False,False,True,67
Ġused,смысл-част,37.057583,5.017279836814924,1,27.400938017404403,1.353614371590584,True,True,False,True,67
low,подслово,36.309082,8.755107121633896,2,30.140994342524632,1.4889739573936163,False,False,True,True,67
-,пункт,37.46736,2.772588722239781,1,7.86677024265882,0.3886207564025878,True,False,False,False,67
ine,подслово,36.63274,6.892641641172089,2,28.75567469956465,1.4205387608771214,False,False,True,True,67
Ġas,служ,39.15657,3.044522437723423,2,26.4765138642202,1.3079475473964344,False,False,False,False,67
with,подслово,38.861332,7.174724309836376,2,27.54061226577598,1.360514320410467,False,False,False,True,67
Ġplane,смысл-редк,35.421524,7.270312886079025,2,11.671769848237023,0.5774808981703532,False,False,False,False,67
Ġcan,служ,37.405865,3.713572066704308,3,26.011559423156935,1.2869666634803525,False,False,False,False,67
Ġfilament,смысл-редк,35.377754,9.240675571772256,2,26.96138844363239,1.3339610887461388,False,False,False,False,67
-,пункт,37.23505,2.772588722239781,2,24.51430557846851,1.2128874530210847,False,False,False,False,67
Ċ,пункт,39.254814,2.1972245773362196,3,6.244877753459649,0.3089760731168507,False,False,False,False,67
Ġas,служ,39.052387,3.044522437723423,1,15.865425341897375,0.7849692202144872,True,False,False,False,67
Ġimages,смысл-редк,34.447056,7.55171221535131,4,34.42916143596019,1.7034420081795485,False,False,False,False,67
.,пункт,42.05804,1.0986122886681098,1,13.466767364620477,0.6662914891477997,True,False,False,False,67
.,пункт,39.40515,1.0986122886681098,2,26.94853605508804,1.333325194706355,False,False,False,False,67
Ġstar,смысл-част,35.54033,6.568077911411976,3,26.96138844363239,1.3339610887461388,False,False,False,True,67
Ġreveal,смысл-редк,36.29888,8.519789817263504,2,26.10004597399481,1.2913446878518295,False,False,True,True,67
Ġto,служ,40.5662,1.3862943611198906,1,26.065793158967963,1.2896499708857,True,False,False,False,67
sp,подслово,37.436855,8.497806477616047,2,30.307791609685573,1.4995301439194124,False,False,True,True,67
Ġas,служ,38.919506,3.044522437723423,2,27.061627011280116,1.3389205643723021,False,False,False,False,67
Ġbeen,служ,38.51319,4.465908118654584,4,28.3854453226004,1.404418753368127,False,False,True,True,67
ĠUN,смысл-редк,35.151268,8.338783971442199,3,29.10694525113388,1.4401162038985016,False,False,False,False,67
