n,rep,"одиночек, %","длинных с одиночкой, %",средняя длина,S(q=0.5),S(q=0.7),S(q=0.9),текст
81,6,48.148148148148145,81.25,22.592625651143813,1105.1457783790838,690.4715883862993,244.8176410708737,9
101,6,42.57425742574257,80.0,21.610525107935867,1350.766163720041,842.163403128525,303.52651030848716,9
121,6,50.413223140495866,83.33333333333334,21.633104818412487,1600.825729545156,1002.8687479410573,360.15684963418687,9
161,6,40.37267080745342,87.5,20.53739384062991,2083.2689448868678,1313.6553384063036,473.4707075119566,9
201,6,32.83582089552239,85.0,19.552146881531474,2518.7430054236897,1592.3172623056003,580.910686724472,9
41,7,73.17073170731707,87.5,25.664893847610692,587.969134510143,364.55604008205194,129.89783761681272,9
61,7,49.18032786885246,83.33333333333334,22.79648416323251,814.0987629037174,515.6685944912988,190.55333616822173,9
81,7,53.086419753086425,81.25,22.89787089064683,1086.0414481190965,680.127026791929,246.59011632077036,9
101,7,39.603960396039604,85.0,21.011077928020008,1331.3351483546428,833.6615578472215,299.25490079072483,9
121,7,33.057851239669425,79.16666666666666,20.625564884822424,1543.1522810322813,974.291931127402,349.34258877083835,9
161,7,34.161490683229815,84.375,19.770029426622546,2041.2388630835594,1291.7278967601987,463.2034445971732,9
201,7,32.83582089552239,80.0,19.35195536890944,2509.8502230884233,1601.506792875453,579.373085338385,9
41,0,68.29268292682927,100.0,23.383125503584644,554.8131207019187,347.3992829200846,125.48238191675213,10
61,0,83.60655737704919,100.0,23.448759249390637,793.9671134111938,500.77188641395816,184.59411009425406,10
81,0,59.25925925925925,81.25,21.108569978128465,1003.2387868425592,627.9782239839719,227.03583031924285,10
101,0,61.386138613861384,85.0,21.572411885832324,1264.63822258533,794.8299535787776,290.79091670963436,10
121,0,55.371900826446286,75.0,20.31415060839272,1473.6778279430773,928.205951400251,338.2744036804628,10
161,0,55.90062111801242,87.5,19.87252443082999,1961.4000083566598,1228.7602295964618,442.0138263854145,10
201,0,49.25373134328358,92.5,19.422597904487432,2413.32303559553,1507.9549716455012,538.4983063124823,10
41,1,68.29268292682927,100.0,23.045394645554314,545.4766677738617,347.81125087302553,127.18121644401337,10
61,1,67.21311475409836,100.0,23.230985117503685,802.5692568084891,501.5694203770783,179.8358943016057,10
81,1,64.19753086419753,93.75,21.795745166867654,1030.2367457464204,649.0205450818091,235.51909055376623,10
101,1,60.396039603960396,75.0,21.321536545982735,1263.066128999494,785.7002477331193,287.21663631139677,10
121,1,56.19834710743802,79.16666666666666,20.253809991753894,1526.080355414635,966.200729282933,356.56663793726034,10
161,1,52.17391304347826,75.0,20.330039005912447,1926.9654543919712,1202.066381197274,428.46225467623947,10
201,1,52.23880597014925,85.0,19.2156632389824,2381.6486906972164,1486.0044082663378,531.1736729763307,10
41,2,85.36585365853658,100.0,23.987621753025174,538.492574443605,335.4805491417748,120.8930989348872,10
61,2,75.40983606557377,100.0,22.92482627906066,794.0111374795579,496.27918269527714,176.02156459297316,10
81,2,83.9506172839506,100.0,23.467125936215382,1055.2001559932355,662.647702094479,238.22781942909896,10
101,2,62.37623762376238,95.0,21.549107519591775,1264.1461850928476,792.127052341222,289.0145621396441,10
121,2,57.02479338842975,91.66666666666666,21.064174388865414,1497.4086856228746,940.5859208446216,341.97528722605443,10
161,2,58.38509316770186,84.375,20.442110539207434,1984.833404052155,1243.8620089946676,450.46755442979617,10
201,2,51.243781094527364,90.0,19.418998247141353,2425.0574716963474,1528.5848152222056,548.4307971083769,10
41,3,75.60975609756098,100.0,23.786463356166383,521.2458405517843,321.3231020605938,111.42796664193136,10
61,3,65.57377049180327,100.0,22.758315927496042,792.0125121674802,495.5260347722442,179.38125332503427,10
81,3,64.19753086419753,93.75,22.18177074228069,1031.5824349784398,644.8589588092025,226.58901174094626,10
101,3,62.37623762376238,90.0,21.679030730487003,1251.7816832638787,787.6758131477859,285.69993476293473,10
121,3,53.71900826446281,95.83333333333334,20.462668241485055,1495.0314637489091,940.9870148384946,346.1811637548387,10
161,3,54.037267080745345,81.25,20.25656019744114,1970.3964105865343,1237.1444328394664,449.40054770217637,10
201,3,58.2089552238806,95.0,19.985644485077934,2390.5778882331506,1502.8340767841446,548.7193732032456,10
41,4,82.92682926829268,100.0,24.253049395422135,539.8423738415627,344.1340105325738,126.9058088054809,10
61,4,72.1311475409836,100.0,23.253918986228303,789.1692448189673,494.0357582179721,172.8153123429264,10
81,4,62.96296296296296,87.5,21.84244056650847,1049.1380078992036,666.4171384917331,242.7040633568576,10
101,4,56.43564356435643,90.0,21.342542258521775,1258.0427876113724,787.6511199317679,285.21929077419264,10
121,4,61.98347107438017,83.33333333333334,21.66017570292023,1514.1302578880984,947.1503138424516,341.7076289697392,10
161,4,52.79503105590062,81.25,20.288507995589235,1977.1882189544108,1243.374942807701,447.5803798469975,10
201,4,52.23880597014925,92.5,19.420114142220722,2407.246718080696,1520.1421258142327,552.9133667099486,10
41,5,63.41463414634146,87.5,22.76137925623648,522.6819005450022,323.99054946664745,113.94462271620304,10
61,5,90.1639344262295,91.66666666666666,24.344070017043933,803.8210592625788,504.1935730113463,183.94818666547724,10
81,5,56.79012345679012,93.75,21.57621751072424,1035.392548311039,646.1199584274377,233.39810290789404,10
101,5,67.32673267326733,85.0,21.853932724752863,1293.7988532443017,812.2317049422558,292.04258576110476,10
121,5,57.02479338842975,87.5,20.481303703040933,1508.2236630476648,952.3495355983166,344.745694876945,10
161,5,54.037267080745345,96.875,19.80211471079425,1960.3274848617064,1239.3001115348811,449.8430987065592,10
201,5,55.223880597014926,97.5,19.54741948471851,2422.7239675427604,1519.6352300688607,548.3167375739622,10
41,6,56.09756097560976,87.5,21.550970765737638,532.0354844820183,336.74033127667616,122.50467831321976,10
61,6,63.934426229508205,91.66666666666666,22.738926218257056,803.5399485946125,508.6605007165759,186.01463524020005,10
81,6,64.19753086419753,93.75,22.499297063970243,1061.8086840801916,664.0482219074871,239.78421426261636,10
101,6,51.48514851485149,90.0,20.671198339752465,1257.8205969776575,790.830878839768,287.9150436735524,10
121,6,61.15702479338842,95.83333333333334,21.367526894394004,1512.8863409618693,951.8555796681279,348.5686805057398,10
161,6,54.037267080745345,84.375,19.828558092392036,1954.7175340813174,1234.0500140190784,449.31090116250266,10
201,6,48.756218905472636,87.5,19.264811269616658,2391.27900749465,1502.1384325860154,546.7430431379469,10
41,7,82.92682926829268,100.0,23.875577722070595,534.4882879676127,335.60008243938086,122.33038691632169,10
61,7,65.57377049180327,100.0,22.68931502153031,785.5855886616356,494.6265455573062,175.96860318023198,10
81,7,72.8395061728395,93.75,23.07997131914259,1028.8399989872678,643.7769599707582,234.48819374907998,10
101,7,68.31683168316832,95.0,22.423383481345354,1305.4242749548773,817.8325736018181,294.5154554917367,10
121,7,60.33057851239669,91.66666666666666,20.834514789455245,1498.4740405253667,943.6596039200763,341.6225541213614,10
161,7,55.27950310559007,93.75,20.111588238613383,1960.6837328171987,1227.938151603933,445.59278556586247,10
201,7,54.72636815920397,90.0,19.87931970580154,2399.6800920849364,1508.4361187770096,546.4955677576392,10
41,0,70.73170731707317,87.5,25.542859314462337,578.8131187474925,363.2752135335201,130.16950420843682,11
61,0,45.90163934426229,66.66666666666666,21.839689699668558,820.9856139542826,515.5544487342294,187.68895491204844,11
81,0,60.49382716049383,93.75,23.26075252503556,1073.8081517227897,668.7064144580308,237.129421271174,11
101,0,42.57425742574257,80.0,20.92578307855917,1300.0544058673881,810.9457753810481,290.49889482491665,11
121,0,51.2396694214876,79.16666666666666,21.05869953138043,1553.102418243152,973.0406813633253,349.56169037240977,11
161,0,43.47826086956522,81.25,20.330187007707323,2056.472334183417,1283.3946129218266,457.47031441599535,11
201,0,41.7910447761194,77.5,19.79833138121717,2529.7539509150347,1591.5572842740994,577.1327691915212,11
41,1,65.85365853658537,100.0,24.10299108502726,575.5662889378959,365.0292932005162,133.67557831177623,11
61,1,57.377049180327866,83.33333333333334,23.300142045955347,832.6179965670956,515.6489219736746,183.82830380833323,11
81,1,53.086419753086425,93.75,21.849185694597537,1065.7914255293629,666.0982924030003,241.83158300564003,11
101,1,48.51485148514851,85.0,21.9008511109334,1306.1516265539801,817.2284571405982,295.5770073255762,11
121,1,45.45454545454545,95.83333333333334,20.975914167285612,1583.2572047737422,994.5898081784703,355.11463199484666,11
161,1,48.4472049689441,84.375,21.118874858887196,2106.531787177648,1320.7054440112388,475.61378414516537,11
201,1,34.82587064676617,75.0,18.941311117787738,2494.3149003387343,1583.9339480686199,576.0708711757376,11
41,2,65.85365853658537,87.5,24.008746514343734,545.1536860693392,337.59358145733836,122.04192849052178,11
61,2,60.65573770491803,91.66666666666666,23.214222939522873,828.8052040709304,517.8569476387041,189.57355886355725,11
81,2,66.66666666666666,87.5,23.68269139713461,1111.1029568182946,691.3131994109694,244.31630859127188,11
101,2,59.4059405940594,90.0,22.35271252861423,1303.981530490345,815.8172856554759,295.3592998397268,11
121,2,45.45454545454545,83.33333333333334,21.304394423564023,1573.2176626543005,986.4006315107046,361.68218425265627,11
161,2,36.024844720496894,71.875,20.101995155049995,2032.28853071196,1271.7988922541767,452.83740671604437,11
201,2,43.28358208955223,80.0,20.08206010216069,2515.6091329417072,1585.7729192865504,566.0652236820094,11
41,3,75.60975609756098,100.0,24.50485827389605,549.6465882790312,342.2068916005493,122.22909636913411,11
61,3,63.934426229508205,91.66666666666666,23.70516110339236,817.8823582007249,509.88754976790983,187.36538067910828,11
81,3,59.25925925925925,93.75,23.013240660040175,1091.2358838082032,677.4562876565587,238.78839397815528,11
101,3,50.495049504950494,75.0,22.012197501721094,1328.207983815,828.3574008917519,300.5388545099762,11
121,3,45.45454545454545,91.66666666666666,21.208184578957926,1574.57145301816,983.0312948671703,351.07490556011385,11
161,3,47.82608695652174,84.375,20.757872736731645,2106.0665067090185,1318.1403781547747,471.1805264328556,11
201,3,42.28855721393035,82.5,20.05832693567802,2529.293078479847,1584.3640259268293,564.3212067133948,11
41,4,70.73170731707317,87.5,24.897843875364433,560.9913895984396,352.60939432254105,129.83588397577384,11
61,4,68.85245901639344,100.0,24.24919201589844,836.2156942588238,522.3544764694592,186.6018622087072,11
81,4,64.19753086419753,100.0,23.04183211148248,1073.5512595721189,669.393867928499,239.2763820425726,11
101,4,52.475247524752476,85.0,22.34884295089392,1317.9751151307044,819.7156222605963,295.7089578437039,11
121,4,63.63636363636363,95.83333333333334,22.203972216214872,1576.059065605662,986.6055287163928,351.746072818623,11
161,4,50.31055900621118,84.375,21.219624189447185,2060.6181895691125,1299.3757087170784,468.2923955778091,11
201,4,42.28855721393035,87.5,19.859540885106295,2528.687188841531,1600.288787993285,579.5228896854793,11
41,5,75.60975609756098,87.5,24.97906358927117,555.2482029771598,342.45648890240255,124.15104692999802,11
61,5,68.85245901639344,100.0,23.28267865438981,828.6299464727797,516.2614744580234,187.92093466021186,11
81,5,60.49382716049383,75.0,22.336635187193963,1056.372529375615,653.7086304340392,231.151120469612,11
101,5,62.37623762376238,90.0,22.689253789695663,1323.075806868266,826.5677095041108,294.37081530881136,11
121,5,47.107438016528924,79.16666666666666,21.11337975821084,1562.8706984489013,979.5913110677027,353.6792950818922,11
161,5,41.61490683229814,84.375,20.900058931002157,2058.242472026299,1290.4590545155966,467.45206441358465,11
201,5,40.79601990049751,82.5,19.98790852397285,2557.0712882702155,1611.3003435451892,578.5230353165289,11
41,6,68.29268292682927,87.5,25.602282145245805,585.7503706627452,365.62749494956256,128.60672439945472,11
61,6,60.65573770491803,100.0,23.79111973968096,835.6129744957096,516.8656887000234,182.52663654269404,11
81,6,56.79012345679012,81.25,23.131620718192515,1081.966500277189,679.0428500596308,244.44855660796034,11
101,6,51.48514851485149,90.0,21.485444008037508,1324.636210618092,825.8829488234893,300.1130608840338,11
121,6,47.107438016528924,87.5,21.897854999376662,1603.3750794408365,1011.7040487974684,366.8843570373202,11
161,6,44.72049689440994,81.25,20.092520673836297,2040.0424689870997,1287.9260309845977,462.01752510025796,11
201,6,36.318407960199,72.5,19.00583548228891,2489.268542427667,1576.63682634406,568.7593634926664,11
41,7,85.36585365853658,100.0,25.835267935775157,582.2120107810656,369.94553964461096,132.8029886202712,11
61,7,75.40983606557377,91.66666666666666,24.019898239329184,811.771030293892,505.5445345920658,180.91405066696348,11
81,7,65.4320987654321,100.0,23.26686706337128,1080.6652840011857,677.3266992520875,241.09832915299563,11
101,7,54.45544554455446,95.0,22.899369291162593,1339.95112612093,835.5066210062243,298.27496243336196,11
121,7,49.586776859504134,79.16666666666666,21.357996993972204,1555.3129281073172,969.3639291376169,350.0808343296942,11
161,7,40.37267080745342,68.75,20.538621478912358,2058.1624272431254,1299.5604893637553,474.1050845981484,11
201,7,41.29353233830846,87.5,20.000045051750746,2525.084426159566,1586.091689432197,575.371525591296,11
41,0,56.09756097560976,100.0,24.399216999502272,566.1355818871468,349.97433701005167,122.15877231257403,12
61,0,62.295081967213115,100.0,21.972820390361385,791.6013493179375,489.09417372480294,169.16467959473286,12
81,0,60.49382716049383,93.75,22.217963233230485,1065.0947334274929,671.0323611323724,242.432327931648,12
101,0,55.44554455445545,90.0,21.42277618238138,1312.105532537754,825.4520749689298,295.1407205619465,12
121,0,47.107438016528924,83.33333333333334,20.94358453472251,1565.7389774882927,985.3051532277484,347.96061806461927,12
161,0,50.31055900621118,87.5,21.23120784975409,2071.5045768214923,1307.4335089384367,462.721137027306,12
201,0,40.298507462686565,87.5,19.59206813957485,2508.0019747660544,1597.48683181117,576.8183110339576,12
41,1,82.92682926829268,100.0,24.422481796026084,566.3862574385204,352.9361242979615,124.68994088333605,12
61,1,55.73770491803278,91.66666666666666,23.754195042285563,826.5310658404868,516.495908486547,188.99927918877904,12
81,1,43.20987654320987,62.5,21.13740472934789,1061.552360011459,672.1733951960971,241.976361333164,12
101,1,50.495049504950494,90.0,21.128490903740552,1313.9393025258614,829.6548221544523,301.9012154709676,12
121,1,49.586776859504134,87.5,21.206245002085584,1575.0150687239448,997.3762760086254,358.9278809681492,12
161,1,41.61490683229814,75.0,19.20397579723841,2016.164466884983,1285.5285479732465,464.81259540045664,12
201,1,35.32338308457712,75.0,18.529543564407625,2427.38975740551,1551.945950162548,558.6826302438717,12
41,2,51.21951219512195,87.5,23.45458481145101,557.7764504342372,350.7309492168504,127.00950070202475,12
61,2,57.377049180327866,91.66666666666666,22.351196461652798,839.4589539451578,526.3842324691744,189.57989691308433,12
81,2,53.086419753086425,100.0,22.46751153362364,1072.5462529525985,673.2405661670801,242.13724342000944,12
101,2,47.524752475247524,80.0,20.840317839728886,1329.4575738005628,835.7960028382707,299.700383199749,12
121,2,38.01652892561984,75.0,20.258754569446527,1548.5116688963624,976.9982560813055,348.2542457912442,12
161,2,39.75155279503105,81.25,19.748820988544406,2033.0113282379862,1290.607160630118,465.90684624928565,12
201,2,38.308457711442784,82.5,18.78561909756031,2472.0041073858997,1574.351382893307,564.6889776554949,12
41,3,75.60975609756098,100.0,25.169052735929437,566.274609345807,351.0975497697458,126.67258428089391,12
61,3,60.65573770491803,75.0,23.47770043278643,810.7187899749445,507.4636497186468,182.91399888152083,12
81,3,59.25925925925925,100.0,22.401018600992906,1066.2680186533191,668.1950043541914,238.9119608636249,12
101,3,48.51485148514851,90.0,20.91380579587435,1302.0744402868233,819.5058103529179,297.1179976306495,12
121,3,42.14876033057851,83.33333333333334,19.93222465450315,1530.8967163063116,972.4131221886182,351.16855109964985,12
