mode,q,d_hat,d_se,slope,intercept,r2,resid_rmse,resid_max,slope_se,n_points,n_min,n_max,genre,text_idx
q_small,0.85,47.94695915242916,14.704875126225902,0.9791436199984888,1.6137122689823367,0.9998719878283675,0.0063074431882979625,0.012037170116447449,0.006396452849748658,5,51,256,xsum,1
q_small,0.9,47.83274330680015,17.065005082637335,0.9790938187762726,1.2281875079032196,0.9998259360949879,0.007354785107029429,0.01396924272166089,0.007458574695437273,5,51,256,xsum,1
q0.5_range,0.0,5.459701300898551,0.6311006459781708,0.8168397967420999,3.145002907888509,0.9979886169687324,0.020877332253798613,0.026051854007558717,0.021171949933328715,5,51,256,xsum,2
q0.5_range,0.05,6.369041460999578,0.7735210095656941,0.8429905023976627,3.103371748758021,0.9984672982236152,0.01880347454466021,0.02350603367468196,0.019068826265373626,5,51,256,xsum,2
q0.5_range,0.1,7.080657731028681,0.9005426626956926,0.8587701823775742,3.084518690596744,0.9986892740308361,0.01771214803202582,0.022882512718939374,0.017962099122004745,5,51,256,xsum,2
q0.5_range,0.15,8.203046283734498,1.1849032991957567,0.8780940682996192,3.0371313322014575,0.9987950175970555,0.017363878142411904,0.023816997066154144,0.01760891450164454,5,51,256,xsum,2
q0.5_range,0.2,9.85851912616195,1.565208529770615,0.89856488715975,2.9766504629621933,0.9990372761330483,0.01588045654945674,0.021286056662881414,0.016104559092904473,5,51,256,xsum,2
q0.5_range,0.25,12.129204012736484,2.041892073956983,0.9175543589711301,2.9166621421826293,0.9993140444042723,0.013686182474300184,0.017329334672073315,0.013879319761822646,5,51,256,xsum,2
q0.5_range,0.3,14.742639261632354,2.3152335571967497,0.9321695401852167,2.871723947771417,0.9996083934069947,0.010504090994741984,0.01295993680594254,0.010652323100109797,5,51,256,xsum,2
q0.5_range,0.35,17.17592031330322,2.3734901686393677,0.9417789567161957,2.8475225548720453,0.9997811114593403,0.007933440128957454,0.010049658025679697,0.00804539560741947,5,51,256,xsum,2
q0.5_range,0.4,18.999949067193548,2.515598940211183,0.9473682799641469,2.8413319900238476,0.9998377120970213,0.0068714861291144114,0.009124812863056775,0.0069684554771935765,5,51,256,xsum,2
q0.5_range,0.45,20.30702158588837,2.7557869978258425,0.9507559493266647,2.8476341067015216,0.9998518078635439,0.006589725595300624,0.008750663072352616,0.006682718782362366,5,51,256,xsum,2
q0.5_range,0.5,21.862727381347547,2.8881461863080187,0.95426005262028,2.8595261499163587,0.9998797302196991,0.005958331162848964,0.007890568504432593,0.006042414209462886,5,51,256,xsum,2
q_large,0.0,9.809186591237111,1.1475480357164418,0.8980547478938432,3.6535869616164436,0.9994711948514052,0.011760316960568078,0.015581190456604332,0.011926276732216136,5,51,256,xsum,2
q_large,0.05,9.333745313763593,1.1006937554141885,0.8928618720155783,3.6065759143688187,0.9993996547005893,0.012458586004509845,0.016667467765975275,0.01263439964076632,5,51,256,xsum,2
