текст,условие,класс,длина,длина норм
0,чужие хапаксы,пунктуация,11.124700767674078,0.3425200431737171
0,чужие хапаксы,служебные,18.542241571605768,0.5708997946352644
0,чужие хапаксы,пунктуация,11.68484839817996,0.3597665107049641
0,чужие хапаксы,пунктуация,10.027358463261042,0.30873381005758055
0,чужие хапаксы,пунктуация,13.374011005443165,0.4117743859053852
0,чужие хапаксы,пунктуация,12.244604649944229,0.37700092801874696
0,чужие хапаксы,пунктуация,14.993981417644926,0.46165189246626526
0,чужие хапаксы,смысловые редкие,11.031169237557886,0.3396402871782486
0,чужие хапаксы,пунктуация,15.431124171669728,0.4751111448190778
0,чужие хапаксы,смысловые редкие,14.233031460908357,0.43822289266864267
0,чужие хапаксы,подслова,9.300932410148766,0.28636777179095746
0,чужие хапаксы,пунктуация,4.8534874511784665,0.1494347368112011
0,чужие хапаксы,пунктуация,11.68320474314612,0.35971590396911474
0,чужие хапаксы,подслова,10.122905256783557,0.31167561429356855
0,чужие хапаксы,служебные,19.196399763647705,0.5910407671306074
0,чужие хапаксы,пунктуация,11.19877320379732,0.34480067027090955
0,чужие хапаксы,пунктуация,11.725837260063567,0.3610285227837798
0,чужие хапаксы,смысловые редкие,19.06512286823411,0.5869988635483165
0,чужие хапаксы,служебные,14.112390628175106,0.43450846437980467
0,чужие хапаксы,служебные,14.156574560014274,0.4358688499359818
0,чужие хапаксы,служебные,13.893205494892598,0.4277599411716017
0,чужие хапаксы,смысловые частые,10.640631647430983,0.32761596805049975
0,чужие хапаксы,служебные,12.360102919292943,0.3805570211694738
0,чужие хапаксы,служебные,11.13544111204636,0.3428507292114741
0,чужие хапаксы,смысловые редкие,6.334334729004411,0.19502876078787224
0,чужие хапаксы,служебные,13.238128316304559,0.4075906738647379
0,чужие хапаксы,пунктуация,12.360797154256982,0.3805783960715787
0,чужие хапаксы,подслова,11.709865149476984,0.360536755128906
0,чужие хапаксы,подслова,8.003483613293241,0.2464204305369818
0,чужие хапаксы,служебные,16.80802826750999,0.5175048469241887
0,чужие хапаксы,смысловые редкие,6.459657449768748,0.1988873404138142
0,чужие хапаксы,смысловые частые,13.73332537229842,0.42283736863349775
0,чужие хапаксы,служебные,16.132597535362223,0.4967089110722909
0,чужие хапаксы,пунктуация,11.644958120026075,0.3585383230816905
0,чужие хапаксы,пунктуация,12.670410716897015,0.3901111334509774
1,исходный,служебные,13.433750371676139,0.43163863149131754
1,исходный,служебные,7.274751984098072,0.23374440524631027
1,исходный,пунктуация,10.655127650526307,0.3423589533966181
1,исходный,служебные,13.914879679346658,0.44709775423719866
1,исходный,смысловые частые,18.528444189522748,0.5953357828124498
1,исходный,смысловые частые,11.39405672256875,0.366101417310346
1,исходный,служебные,15.59289140612717,0.5010137989257344
1,исходный,служебные,20.07512257917728,0.6450319677940664
1,исходный,служебные,11.814063149862472,0.3795966062545187
1,исходный,служебные,13.053055211675026,0.4194065493599785
1,исходный,смысловые частые,14.899897562940941,0.47874727574130127
1,исходный,пунктуация,12.968191922748732,0.41667981461483766
1,исходный,служебные,19.90401195557526,0.639534027653618
1,исходный,служебные,14.895116570607692,0.47859365810432
1,исходный,служебные,9.760776915527657,0.31362264993351413
1,исходный,служебные,14.119135433675783,0.4536606776080794
1,исходный,пунктуация,10.701724490827534,0.34385615230406896
1,исходный,пунктуация,13.403839271070616,0.4306775605934253
1,исходный,пунктуация,12.562112169131604,0.4036321023767727
1,исходный,пунктуация,12.429225626750139,0.39936233677072985
1,исходный,пунктуация,13.225614747547848,0.42495104437098924
1,исходный,служебные,12.194833379824036,0.39183110045204167
1,исходный,пунктуация,15.581886163305574,0.5006601904530952
1,исходный,служебные,14.56775684290093,0.46807529197696973
1,исходный,служебные,7.673739145944187,0.24656422605264064
1,исходный,служебные,21.26336523574682,0.6832112862993938
1,исходный,служебные,9.182842133007552,0.29505307913486567
1,исходный,служебные,10.975522967298296,0.3526535466592167
1,исходный,служебные,15.80599645004521,0.5078610580287932
1,исходный,служебные,15.577012416547182,0.5005035925319768
1,исходный,служебные,22.596809906676047,0.7260560777392296
1,исходный,служебные,15.179703295026624,0.4877376886892397
1,исходный,служебные,7.911235387647882,0.2541951965498633
1,исходный,смысловые редкие,10.641964590495164,0.3419360122922442
1,исходный,смысловые редкие,14.837480958370573,0.47674177340325785
1,исходный,служебные,10.956765750535594,0.35205086020532
1,исходный,смысловые редкие,17.44510304740124,0.5605270454840053
1,исходный,смысловые частые,15.104070079699754,0.4853075246132562
1,исходный,пунктуация,12.789063848250985,0.4109242664768507
1,исходный,смысловые редкие,11.352310871540556,0.3647600851052872
1,исходный,смысловые редкие,9.619714353838795,0.3090901813824819
1,исходный,смысловые редкие,13.225536223207156,0.4249485213124228
1,исходный,смысловые редкие,12.576856532368872,0.404105852193009
