условие,текст,длина,тип,масштаб
перемешивание,21,0.6275410055034084,два смысловых,30.08969086795315
перемешивание,21,0.6652874364998117,два смысловых,30.08969086795315
перемешивание,21,0.748688395638198,прочее,30.08969086795315
перемешивание,21,0.707281115587432,служ./пункт.,30.08969086795315
перемешивание,21,0.6988712890162184,повтор токена,30.08969086795315
перемешивание,21,0.728895327049419,два смысловых,30.08969086795315
перемешивание,21,0.7671581508759983,два смысловых,30.08969086795315
перемешивание,21,0.734130832072364,прочее,30.08969086795315
перемешивание,21,0.7959346794236919,прочее,30.08969086795315
перемешивание,21,0.4515630781461673,повтор токена,30.08969086795315
перемешивание,21,0.7795504681420181,два смысловых,30.08969086795315
перемешивание,21,0.6752834896324429,прочее,30.08969086795315
перемешивание,21,0.3788123635302696,повтор токена,30.08969086795315
перемешивание,21,0.7300112519478817,прочее,30.08969086795315
перемешивание,21,0.4489204881712104,повтор токена,30.08969086795315
перемешивание,21,0.8880118751660178,служ./пункт.,30.08969086795315
перемешивание,21,0.4550007353731808,повтор токена,30.08969086795315
перемешивание,21,0.20841129450930648,сток,30.08969086795315
перемешивание,21,0.5312076801834238,повтор токена,30.08969086795315
перемешивание,21,0.521355779440782,повтор токена,30.08969086795315
перемешивание,21,0.46508786808887137,повтор токена,30.08969086795315
перемешивание,21,0.5773128876619872,повтор токена,30.08969086795315
перемешивание,21,0.8093185809564449,служ./пункт.,30.08969086795315
перемешивание,21,0.6190134907897157,два смысловых,30.08969086795315
перемешивание,21,0.7812982378546406,служ./пункт.,30.08969086795315
перемешивание,21,0.6978978290543814,прочее,30.08969086795315
перемешивание,21,0.6590295714116092,служ./пункт.,30.08969086795315
перемешивание,21,0.7259500674041588,два смысловых,30.08969086795315
перемешивание,21,0.871259858060036,два смысловых,30.08969086795315
перемешивание,21,0.6269375882388278,служ./пункт.,30.08969086795315
перемешивание,21,0.7335599598055479,прочее,30.08969086795315
перемешивание,21,0.5841994369981037,повтор токена,30.08969086795315
перемешивание,21,0.7131768939176694,два смысловых,30.08969086795315
перемешивание,21,0.7363540961164226,два смысловых,30.08969086795315
перемешивание,21,0.705556132209252,два смысловых,30.08969086795315
перемешивание,21,0.5679580729024523,повтор токена,30.08969086795315
перемешивание,21,0.7048481982300541,два смысловых,30.08969086795315
перемешивание,21,0.4688715523806947,повтор токена,30.08969086795315
перемешивание,21,0.67726782567258,служ./пункт.,30.08969086795315
перемешивание,21,0.7366106473588147,два смысловых,30.08969086795315
перемешивание,21,0.6768320415342209,повтор токена,30.08969086795315
перемешивание,21,0.7910436104518456,служ./пункт.,30.08969086795315
перемешивание,21,0.8124581890074578,служ./пункт.,30.08969086795315
перемешивание,21,0.6938957425145816,служ./пункт.,30.08969086795315
перемешивание,21,0.3605945387737061,повтор токена,30.08969086795315
перемешивание,21,0.6879151269047882,прочее,30.08969086795315
перемешивание,21,0.8702578990000509,служ./пункт.,30.08969086795315
перемешивание,21,0.7579158415655012,служ./пункт.,30.08969086795315
перемешивание,21,0.7742717098939692,служ./пункт.,30.08969086795315
перемешивание,21,0.5924424213087298,повтор токена,30.08969086795315
перемешивание,21,0.8956892730396494,два смысловых,30.08969086795315
перемешивание,21,0.6500146310737455,два смысловых,30.08969086795315
перемешивание,21,0.7479566113894933,прочее,30.08969086795315
перемешивание,21,0.7471104752793722,прочее,30.08969086795315
перемешивание,21,0.6357338721166689,два смысловых,30.08969086795315
перемешивание,21,0.6500100653968579,два смысловых,30.08969086795315
перемешивание,21,0.6439436314210926,два смысловых,30.08969086795315
перемешивание,21,0.4240653471100588,повтор токена,30.08969086795315
перемешивание,21,0.6667814120144604,служ./пункт.,30.08969086795315
перемешивание,21,0.7140493089865805,служ./пункт.,30.08969086795315
перемешивание,21,0.39944658497389546,повтор токена,30.08969086795315
перемешивание,21,0.7380518446274648,прочее,30.08969086795315
перемешивание,21,0.7168250970426865,служ./пункт.,30.08969086795315
перемешивание,21,0.4999983529503995,повтор токена,30.08969086795315
перемешивание,21,0.8891205532328882,служ./пункт.,30.08969086795315
перемешивание,21,0.7637164577841957,служ./пункт.,30.08969086795315
перемешивание,21,0.5102793398311807,повтор токена,30.08969086795315
перемешивание,21,0.8038799015156902,служ./пункт.,30.08969086795315
перемешивание,21,0.6783826449901306,два смысловых,30.08969086795315
перемешивание,21,0.7431162984063749,два смысловых,30.08969086795315
перемешивание,21,0.7547001803578495,прочее,30.08969086795315
перемешивание,21,0.7558804870529021,служ./пункт.,30.08969086795315
перемешивание,21,0.49332408266600863,повтор токена,30.08969086795315
перемешивание,21,0.9260746466421993,служ./пункт.,30.08969086795315
перемешивание,21,0.8500817971702925,два смысловых,30.08969086795315
перемешивание,21,0.3877889438583913,повтор токена,30.08969086795315
перемешивание,21,0.7753625829814154,два смысловых,30.08969086795315
перемешивание,21,0.7331177193884444,служ./пункт.,30.08969086795315
перемешивание,21,0.728641540992292,два смысловых,30.08969086795315
перемешивание,21,0.7386181511110744,служ./пункт.,30.08969086795315
перемешивание,21,0.0665858898949491,сток,30.08969086795315
перемешивание,21,0.507167949972999,повтор токена,30.08969086795315
перемешивание,21,0.8197436174197426,служ./пункт.,30.08969086795315
перемешивание,21,0.026808466136573214,сток,30.08969086795315
перемешивание,21,0.02937378556893261,сток,30.08969086795315
перемешивание,21,0.6290448791942618,прочее,30.08969086795315
перемешивание,21,0.9130270625374434,прочее,30.08969086795315
перемешивание,21,1.1715072335468972,сток,30.08969086795315
перемешивание,21,0.7079009287073683,два смысловых,30.08969086795315
перемешивание,21,0.5640736442779914,повтор токена,30.08969086795315
перемешивание,21,0.7247124502234451,служ./пункт.,30.08969086795315
перемешивание,21,0.877927102013911,прочее,30.08969086795315
перемешивание,21,0.7844203340690065,два смысловых,30.08969086795315
перемешивание,21,0.6943799304894507,прочее,30.08969086795315
перемешивание,21,0.5946821760464309,два смысловых,30.08969086795315
перемешивание,21,0.7155284954982772,прочее,30.08969086795315
перемешивание,21,0.5377706863782654,повтор токена,30.08969086795315
перемешивание,21,0.702051471086243,служ./пункт.,30.08969086795315
перемешивание,21,0.7473800828161068,прочее,30.08969086795315
перемешивание,21,0.4310308547365552,повтор токена,30.08969086795315
перемешивание,21,0.7358896927895345,прочее,30.08969086795315
перемешивание,21,0.7923546773346368,прочее,30.08969086795315
перемешивание,21,0.6872337927154535,два смысловых,30.08969086795315
перемешивание,21,0.6933037517266836,два смысловых,30.08969086795315
перемешивание,21,0.6834753007587939,два смысловых,30.08969086795315
перемешивание,21,0.5409708423304161,повтор токена,30.08969086795315
перемешивание,21,0.7330902156871153,служ./пункт.,30.08969086795315
перемешивание,21,0.41913822974286774,повтор токена,30.08969086795315
перемешивание,21,0.576330667706569,повтор токена,30.08969086795315
перемешивание,21,0.7993002400797511,служ./пункт.,30.08969086795315
перемешивание,21,0.828135084292975,служ./пункт.,30.08969086795315
перемешивание,21,0.6929128698524791,служ./пункт.,30.08969086795315
перемешивание,21,0.689464430445307,два смысловых,30.08969086795315
перемешивание,21,0.4538928649157771,повтор токена,30.08969086795315
чужие хапаксы,21,0.4064089849385535,повтор токена,29.635846344823428
чужие хапаксы,21,0.48820135486298727,повтор токена,29.635846344823428
чужие хапаксы,21,0.5224194110029973,повтор токена,29.635846344823428
чужие хапаксы,21,0.6450676107707005,прочее,29.635846344823428
чужие хапаксы,21,0.39126955020943666,повтор токена,29.635846344823428
чужие хапаксы,21,0.3522761525886962,повтор токена,29.635846344823428
чужие хапаксы,21,0.6397755791995814,прочее,29.635846344823428
чужие хапаксы,21,0.859763471601476,прочее,29.635846344823428
чужие хапаксы,21,0.6568928093486414,прочее,29.635846344823428
чужие хапаксы,21,0.7020035972672374,прочее,29.635846344823428
чужие хапаксы,21,0.7292981979526751,прочее,29.635846344823428
чужие хапаксы,21,0.6841316319580958,прочее,29.635846344823428
чужие хапаксы,21,0.726325441304446,прочее,29.635846344823428
чужие хапаксы,21,0.4210595808016623,повтор токена,29.635846344823428
чужие хапаксы,21,0.8719732455344085,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.7281295128304898,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.46458107559289796,повтор токена,29.635846344823428
чужие хапаксы,21,0.652312519623634,прочее,29.635846344823428
чужие хапаксы,21,0.694058757690965,прочее,29.635846344823428
чужие хапаксы,21,0.06584033103675509,сток,29.635846344823428
чужие хапаксы,21,0.751622793682952,два смысловых,29.635846344823428
чужие хапаксы,21,0.6979462983693125,прочее,29.635846344823428
чужие хапаксы,21,0.7094050860770471,два смысловых,29.635846344823428
чужие хапаксы,21,0.7115016668603455,прочее,29.635846344823428
чужие хапаксы,21,0.371336816928009,повтор токена,29.635846344823428
чужие хапаксы,21,0.33940164488819696,повтор токена,29.635846344823428
чужие хапаксы,21,0.4986688860241162,повтор токена,29.635846344823428
чужие хапаксы,21,0.38736993684128807,повтор токена,29.635846344823428
чужие хапаксы,21,0.35126074660307527,повтор токена,29.635846344823428
чужие хапаксы,21,0.4900078637791909,два смысловых,29.635846344823428
чужие хапаксы,21,0.3845056799754409,повтор токена,29.635846344823428
чужие хапаксы,21,0.29410057812973067,повтор токена,29.635846344823428
чужие хапаксы,21,0.7811486973009976,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.7905630435694778,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.37395901356203337,повтор токена,29.635846344823428
чужие хапаксы,21,0.3949201043461178,повтор токена,29.635846344823428
чужие хапаксы,21,0.8992668037971335,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.8567442964010205,прочее,29.635846344823428
чужие хапаксы,21,0.8413450905570817,прочее,29.635846344823428
чужие хапаксы,21,0.8731078739553042,прочее,29.635846344823428
чужие хапаксы,21,0.40188280077284533,повтор токена,29.635846344823428
чужие хапаксы,21,0.6578415139970608,два смысловых,29.635846344823428
чужие хапаксы,21,0.3950681318825771,повтор токена,29.635846344823428
чужие хапаксы,21,0.502141984125036,повтор токена,29.635846344823428
чужие хапаксы,21,0.5791789415559238,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.3926080736933129,повтор токена,29.635846344823428
чужие хапаксы,21,0.45669172969461347,повтор токена,29.635846344823428
чужие хапаксы,21,0.594073600515525,повтор токена,29.635846344823428
чужие хапаксы,21,0.7375381016553192,прочее,29.635846344823428
чужие хапаксы,21,0.6919587198604439,прочее,29.635846344823428
чужие хапаксы,21,0.8524583385752514,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.6421709224045695,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.721933537750978,два смысловых,29.635846344823428
чужие хапаксы,21,0.6547769436289846,два смысловых,29.635846344823428
чужие хапаксы,21,0.8029852531606706,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.42901227224533883,повтор токена,29.635846344823428
чужие хапаксы,21,0.7006257453786208,прочее,29.635846344823428
чужие хапаксы,21,0.8041076054512826,прочее,29.635846344823428
чужие хапаксы,21,0.6844961204157382,прочее,29.635846344823428
чужие хапаксы,21,0.7262350374686541,прочее,29.635846344823428
чужие хапаксы,21,0.7230933738239809,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.48939222762374185,повтор токена,29.635846344823428
чужие хапаксы,21,0.6664569098419159,два смысловых,29.635846344823428
чужие хапаксы,21,0.6731288437361965,два смысловых,29.635846344823428
чужие хапаксы,21,0.653446072114415,два смысловых,29.635846344823428
чужие хапаксы,21,0.6946280215390734,два смысловых,29.635846344823428
чужие хапаксы,21,0.6208003754891923,два смысловых,29.635846344823428
чужие хапаксы,21,0.6730340998204855,два смысловых,29.635846344823428
чужие хапаксы,21,0.7058655736272715,прочее,29.635846344823428
чужие хапаксы,21,0.6577271338740752,прочее,29.635846344823428
чужие хапаксы,21,0.5353270726534687,повтор токена,29.635846344823428
чужие хапаксы,21,0.7395826927625848,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.6155287063708483,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.7395863798471259,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.46592359085221713,повтор токена,29.635846344823428
чужие хапаксы,21,0.7229127713307942,два смысловых,29.635846344823428
чужие хапаксы,21,0.7611566424468956,два смысловых,29.635846344823428
чужие хапаксы,21,0.7714065636055991,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.44671043392000004,повтор токена,29.635846344823428
чужие хапаксы,21,0.7698331673660529,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.325707417588896,повтор токена,29.635846344823428
чужие хапаксы,21,0.25030534469629545,повтор токена,29.635846344823428
чужие хапаксы,21,0.38716557782396044,повтор токена,29.635846344823428
чужие хапаксы,21,0.7696210726858863,два смысловых,29.635846344823428
чужие хапаксы,21,0.6981048450969031,два смысловых,29.635846344823428
чужие хапаксы,21,0.6357529882133393,прочее,29.635846344823428
чужие хапаксы,21,0.6917902506549699,прочее,29.635846344823428
чужие хапаксы,21,0.6688723607317542,прочее,29.635846344823428
чужие хапаксы,21,0.6390704060157157,два смысловых,29.635846344823428
чужие хапаксы,21,0.68702058825826,прочее,29.635846344823428
чужие хапаксы,21,0.7527641315193553,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.408134549902505,повтор токена,29.635846344823428
чужие хапаксы,21,0.37693641567483216,повтор токена,29.635846344823428
чужие хапаксы,21,0.8389856475850663,прочее,29.635846344823428
чужие хапаксы,21,0.8630151574856272,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.8037776408457142,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.7839578744139464,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.5957645736468836,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.6983777459874072,два смысловых,29.635846344823428
чужие хапаксы,21,0.7512217839096116,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.4771860737446857,повтор токена,29.635846344823428
чужие хапаксы,21,0.430540176030998,повтор токена,29.635846344823428
чужие хапаксы,21,0.5549031482929608,повтор токена,29.635846344823428
чужие хапаксы,21,0.8463314677624274,два смысловых,29.635846344823428
чужие хапаксы,21,0.405032032209108,повтор токена,29.635846344823428
чужие хапаксы,21,0.3585460657334078,повтор токена,29.635846344823428
чужие хапаксы,21,0.411652551549396,повтор токена,29.635846344823428
чужие хапаксы,21,0.360207191578453,повтор токена,29.635846344823428
чужие хапаксы,21,0.8208187880376441,прочее,29.635846344823428
чужие хапаксы,21,0.7109614391317858,прочее,29.635846344823428
чужие хапаксы,21,0.36615142302818027,повтор токена,29.635846344823428
чужие хапаксы,21,0.45491259705811826,повтор токена,29.635846344823428
чужие хапаксы,21,0.8042897621591087,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.7402753410181035,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.472747898977101,повтор токена,29.635846344823428
чужие хапаксы,21,0.45855847159205365,повтор токена,29.635846344823428
чужие хапаксы,21,0.654814340785032,повтор токена,29.635846344823428
чужие хапаксы,21,0.374000915043829,повтор токена,29.635846344823428
чужие хапаксы,21,0.6747661098831987,прочее,29.635846344823428
чужие хапаксы,21,0.6032840508654639,повтор токена,29.635846344823428
чужие хапаксы,21,0.48791221726221207,повтор токена,29.635846344823428
чужие хапаксы,21,0.7257176773968922,два смысловых,29.635846344823428
чужие хапаксы,21,0.6112278111721434,два смысловых,29.635846344823428
чужие хапаксы,21,0.7127642508056037,два смысловых,29.635846344823428
чужие хапаксы,21,0.7991836598166542,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.7220949762194335,два смысловых,29.635846344823428
чужие хапаксы,21,0.6098738128947631,прочее,29.635846344823428
чужие хапаксы,21,0.8394160415683799,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.7668269393177201,два смысловых,29.635846344823428
чужие хапаксы,21,0.719774097922757,прочее,29.635846344823428
чужие хапаксы,21,0.6793340905519643,прочее,29.635846344823428
чужие хапаксы,21,0.6516654837234074,два смысловых,29.635846344823428
чужие хапаксы,21,0.4262990495851412,повтор токена,29.635846344823428
чужие хапаксы,21,0.4595896124283733,повтор токена,29.635846344823428
чужие хапаксы,21,0.7179979515633328,прочее,29.635846344823428
чужие хапаксы,21,0.7007657365348524,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.6699352714394585,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.5112285520078291,повтор токена,29.635846344823428
чужие хапаксы,21,0.7537197796547311,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.6862053562908744,два смысловых,29.635846344823428
чужие хапаксы,21,0.727655346772459,два смысловых,29.635846344823428
чужие хапаксы,21,0.6455279128880609,два смысловых,29.635846344823428
чужие хапаксы,21,0.9265531018015727,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.9021189882124485,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.40837094005421287,повтор токена,29.635846344823428
чужие хапаксы,21,0.7044752964645338,два смысловых,29.635846344823428
чужие хапаксы,21,0.4410987327764547,повтор токена,29.635846344823428
чужие хапаксы,21,0.6763349381589194,два смысловых,29.635846344823428
чужие хапаксы,21,0.7478633438709965,прочее,29.635846344823428
чужие хапаксы,21,0.6814701121206076,два смысловых,29.635846344823428
чужие хапаксы,21,0.7163758351991312,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.7022506630094714,два смысловых,29.635846344823428
чужие хапаксы,21,0.6991073857148402,два смысловых,29.635846344823428
чужие хапаксы,21,0.6337922192825913,два смысловых,29.635846344823428
чужие хапаксы,21,0.689756255963623,два смысловых,29.635846344823428
чужие хапаксы,21,0.781779436551623,повтор токена,29.635846344823428
чужие хапаксы,21,0.8261538378015264,два смысловых,29.635846344823428
чужие хапаксы,21,0.7916061657893151,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.4165359115772855,повтор токена,29.635846344823428
чужие хапаксы,21,0.8788679789849876,прочее,29.635846344823428
чужие хапаксы,21,0.5923016859527556,два смысловых,29.635846344823428
чужие хапаксы,21,0.7049674159775174,прочее,29.635846344823428
чужие хапаксы,21,0.6974027212453008,прочее,29.635846344823428
чужие хапаксы,21,0.6685303478585432,прочее,29.635846344823428
чужие хапаксы,21,0.5359747776814008,два смысловых,29.635846344823428
чужие хапаксы,21,0.38780715393479503,повтор токена,29.635846344823428
чужие хапаксы,21,0.7791665717363465,прочее,29.635846344823428
чужие хапаксы,21,0.8709820349080333,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.9306202763207523,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.7646838168873551,два смысловых,29.635846344823428
чужие хапаксы,21,0.7339426108880339,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.6781815751312592,прочее,29.635846344823428
чужие хапаксы,21,0.6793836598376523,прочее,29.635846344823428
чужие хапаксы,21,0.41109880730634796,повтор токена,29.635846344823428
чужие хапаксы,21,0.7358791582356925,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.7036513970351151,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.05384795336137685,сток,29.635846344823428
чужие хапаксы,21,0.0741488756558519,сток,29.635846344823428
чужие хапаксы,21,0.22259070971535555,повтор токена,29.635846344823428
чужие хапаксы,21,0.8301729476854757,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.3867601137075545,повтор токена,29.635846344823428
чужие хапаксы,21,0.7977433036026066,прочее,29.635846344823428
чужие хапаксы,21,0.7626457554068572,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.8381029798501438,прочее,29.635846344823428
чужие хапаксы,21,0.40421128893397995,повтор токена,29.635846344823428
чужие хапаксы,21,0.724270860256007,прочее,29.635846344823428
чужие хапаксы,21,0.67912916786432,прочее,29.635846344823428
чужие хапаксы,21,0.7857389714003314,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.762043488999058,служ./пункт.,29.635846344823428
чужие хапаксы,21,1.1790629102687684,сток,29.635846344823428
чужие хапаксы,21,0.7167797008887753,два смысловых,29.635846344823428
чужие хапаксы,21,0.4100015941773387,повтор токена,29.635846344823428
чужие хапаксы,21,0.7149852303383376,два смысловых,29.635846344823428
чужие хапаксы,21,0.31104059803384326,повтор токена,29.635846344823428
чужие хапаксы,21,0.724983480135755,служ./пункт.,29.635846344823428
чужие хапаксы,21,0.778286012555421,два смысловых,29.635846344823428
чужие хапаксы,21,0.6726721469770527,два смысловых,29.635846344823428
чужие хапаксы,21,0.7332895131850442,два смысловых,29.635846344823428
чужие хапаксы,21,0.6996044029906118,два смысловых,29.635846344823428
чужие хапаксы,21,0.6131708486389718,два смысловых,29.635846344823428
исходный,22,0.7729118702167705,два смысловых,31.716121374943004
исходный,22,0.7844653381434735,прочее,31.716121374943004
исходный,22,0.7903518223558623,прочее,31.716121374943004
исходный,22,0.5849958549676304,повтор токена,31.716121374943004
исходный,22,0.6860330783656405,повтор токена,31.716121374943004
исходный,22,0.79406487153543,два смысловых,31.716121374943004
исходный,22,0.18101629152601578,сток,31.716121374943004
исходный,22,0.763335022466241,служ./пункт.,31.716121374943004
исходный,22,0.48133785659596207,повтор токена,31.716121374943004
исходный,22,0.7417837021506201,прочее,31.716121374943004
исходный,22,0.7561018596496102,служ./пункт.,31.716121374943004
исходный,22,0.46795661179132847,повтор токена,31.716121374943004
исходный,22,0.7419415905999932,два смысловых,31.716121374943004
исходный,22,0.7384105327351297,два смысловых,31.716121374943004
исходный,22,0.7778622612683581,два смысловых,31.716121374943004
исходный,22,0.7837611036735083,два смысловых,31.716121374943004
исходный,22,0.7011804474263841,два смысловых,31.716121374943004
исходный,22,0.6649111734712023,повтор токена,31.716121374943004
исходный,22,0.7925094725132944,служ./пункт.,31.716121374943004
исходный,22,0.4334326153676228,повтор токена,31.716121374943004
исходный,22,0.766709889434511,прочее,31.716121374943004
исходный,22,0.8126624463940335,служ./пункт.,31.716121374943004
исходный,22,0.44745879338733696,повтор токена,31.716121374943004
исходный,22,0.6563360288880763,повтор токена,31.716121374943004
исходный,22,0.413488745811042,повтор токена,31.716121374943004
исходный,22,0.8693283628162455,служ./пункт.,31.716121374943004
исходный,22,0.8140216001484629,служ./пункт.,31.716121374943004
исходный,22,0.7491366318684952,прочее,31.716121374943004
исходный,22,0.7516260205050886,прочее,31.716121374943004
исходный,22,0.7558067861218493,два смысловых,31.716121374943004
исходный,22,0.4502476801422488,повтор токена,31.716121374943004
исходный,22,0.2462186948179106,повтор токена,31.716121374943004
исходный,22,0.3687340553666181,повтор токена,31.716121374943004
исходный,22,0.37010386303585724,повтор токена,31.716121374943004
исходный,22,0.7731915532009317,служ./пункт.,31.716121374943004
исходный,22,0.3035321088554517,повтор токена,31.716121374943004
исходный,22,0.790392161578661,два смысловых,31.716121374943004
исходный,22,0.7780786794184759,повтор токена,31.716121374943004
исходный,22,0.47449383508457577,повтор токена,31.716121374943004
исходный,22,0.5011556025626941,повтор токена,31.716121374943004
исходный,22,0.7214258260477218,прочее,31.716121374943004
исходный,22,0.30193178212513344,повтор токена,31.716121374943004
исходный,22,0.26472207164546285,повтор токена,31.716121374943004
исходный,22,0.3251821563853024,повтор токена,31.716121374943004
исходный,22,0.2601375267130007,повтор токена,31.716121374943004
исходный,22,1.0022455239668342,служ./пункт.,31.716121374943004
исходный,22,0.6307051240529616,прочее,31.716121374943004
исходный,22,0.6058285060499607,прочее,31.716121374943004
исходный,22,0.7509347958438058,два смысловых,31.716121374943004
исходный,22,0.44281364622397534,повтор токена,31.716121374943004
исходный,22,0.42920737717939883,повтор токена,31.716121374943004
исходный,22,0.4124860040205513,повтор токена,31.716121374943004
исходный,22,0.41065136792747,повтор токена,31.716121374943004
исходный,22,0.669281895510005,служ./пункт.,31.716121374943004
исходный,22,0.6719056950203658,прочее,31.716121374943004
исходный,22,0.2993850459836179,повтор токена,31.716121374943004
исходный,22,0.32979659819318574,повтор токена,31.716121374943004
исходный,22,0.38781053293490897,повтор токена,31.716121374943004
исходный,22,0.3865026718051628,повтор токена,31.716121374943004
исходный,22,0.5111790858968542,повтор токена,31.716121374943004
исходный,22,0.5003910552776388,повтор токена,31.716121374943004
исходный,22,0.7593630479521774,два смысловых,31.716121374943004
исходный,22,0.3799227847699138,повтор токена,31.716121374943004
исходный,22,0.0457763294966405,сток,31.716121374943004
исходный,22,0.8385804965245872,прочее,31.716121374943004
исходный,22,0.4878780051866951,два смысловых,31.716121374943004
исходный,22,0.5442312098779095,два смысловых,31.716121374943004
исходный,22,0.7469042599422409,два смысловых,31.716121374943004
исходный,22,0.4405672539934533,повтор токена,31.716121374943004
исходный,22,0.30074985733055504,повтор токена,31.716121374943004
исходный,22,0.6676487921962716,два смысловых,31.716121374943004
исходный,22,0.6238755553156029,прочее,31.716121374943004
исходный,22,0.814387841886521,служ./пункт.,31.716121374943004
исходный,22,0.31495210451309824,повтор токена,31.716121374943004
исходный,22,0.5514037823725665,повтор токена,31.716121374943004
исходный,22,0.5892404022519776,служ./пункт.,31.716121374943004
исходный,22,0.3554801842177047,повтор токена,31.716121374943004
исходный,22,0.8265982397071194,два смысловых,31.716121374943004
исходный,22,0.7462612117010885,два смысловых,31.716121374943004
исходный,22,0.816833534672077,прочее,31.716121374943004
исходный,22,0.6697321477634935,служ./пункт.,31.716121374943004
исходный,22,0.4568718037350601,повтор токена,31.716121374943004
исходный,22,0.5509354361054668,повтор токена,31.716121374943004
исходный,22,0.31226800577185226,повтор токена,31.716121374943004
исходный,22,0.660841253621154,служ./пункт.,31.716121374943004
исходный,22,0.24788174828162177,повтор токена,31.716121374943004
исходный,22,1.0571407368169665,сток,31.716121374943004
исходный,22,0.331861758653509,повтор токена,31.716121374943004
исходный,22,0.7336167856839045,служ./пункт.,31.716121374943004
исходный,22,0.7040548563624874,служ./пункт.,31.716121374943004
исходный,22,0.8474295007185995,служ./пункт.,31.716121374943004
исходный,22,0.7029571504499629,служ./пункт.,31.716121374943004
исходный,22,0.4832795025894659,повтор токена,31.716121374943004
исходный,22,0.7257900779470772,два смысловых,31.716121374943004
исходный,22,0.3317994136947329,повтор токена,31.716121374943004
исходный,22,0.5273080477565143,повтор токена,31.716121374943004
исходный,22,0.5704880691048545,повтор токена,31.716121374943004
исходный,22,0.81445885289724,служ./пункт.,31.716121374943004
исходный,22,0.7858738776274251,два смысловых,31.716121374943004
исходный,22,0.5920068756950522,два смысловых,31.716121374943004
исходный,22,0.33857498386925083,повтор токена,31.716121374943004
исходный,22,0.6907402719632266,служ./пункт.,31.716121374943004
исходный,22,0.7185680325294134,служ./пункт.,31.716121374943004
исходный,22,0.7423259157745834,прочее,31.716121374943004
исходный,22,0.4336520590793421,повтор токена,31.716121374943004
исходный,22,0.4037409518152392,повтор токена,31.716121374943004
исходный,22,0.795074798336899,два смысловых,31.716121374943004
исходный,22,0.41411018377322506,повтор токена,31.716121374943004
исходный,22,0.667208957783517,два смысловых,31.716121374943004
исходный,22,0.7680095020217933,два смысловых,31.716121374943004
исходный,22,0.23300244231049227,повтор токена,31.716121374943004
исходный,22,0.6759557686883682,два смысловых,31.716121374943004
исходный,22,0.3590170409052983,повтор токена,31.716121374943004
исходный,22,0.7726253855078243,прочее,31.716121374943004
исходный,22,0.7560065832960229,прочее,31.716121374943004
исходный,22,0.5378789453096114,повтор токена,31.716121374943004
исходный,22,0.41648955550200706,повтор токена,31.716121374943004
исходный,22,0.5266342324433947,повтор токена,31.716121374943004
исходный,22,0.3647313265727293,повтор токена,31.716121374943004
исходный,22,0.3082323027272097,повтор токена,31.716121374943004
исходный,22,0.7922669025480399,два смысловых,31.716121374943004
исходный,22,0.4183024619581525,повтор токена,31.716121374943004
исходный,22,0.6895431533435604,два смысловых,31.716121374943004
исходный,22,0.8006951809960926,прочее,31.716121374943004
исходный,22,0.6974819175732407,служ./пункт.,31.716121374943004
исходный,22,0.6676133519613812,два смысловых,31.716121374943004
исходный,22,0.7581334386044992,два смысловых,31.716121374943004
исходный,22,0.42771380350643234,повтор токена,31.716121374943004
